,BHK,Price,Area,Location,Bathrooms,Balcony,Facing,Floor,Total Floors,Store_Room,Study_Room,Pooja_Room,Servant_Room,Others_Room,Property_Age_Years,Area_Type_Encoded,Furnishing_Level_Code,Facility_Premium,Lift,Maintenance,WaterStorage,VaastuCompliant,FireSecurity,VisitorParking,Intercom,Park,AiryRooms,Gym,Overlook_Pool,Overlook_Club,LogPrice
789,3,5400000.0,1350.0,"Airport, Dum Dum",2,1,East,1.0,5.0,0,0,0,0,0,3.0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,15.501909696719672
790,2,3461999.9999999995,989.0,"Airport, Dum Dum",2,1,South,3.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,15.057357303568626
791,2,2730000.0,780.0,"Airport, Dum Dum",2,1,South-East,3.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,14.819812533461441
792,3,3815000.0,1100.0,"Airport, Dum Dum",2,1,South-West,2.0,4.0,0,0,0,0,0,3.0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,15.154451484823857
793,3,6000000.0,1406.0,"Narendrapur, Kolkata",2,1,South,5.0,7.0,0,0,0,0,0,7.5,2,0,5,1,1,1,1,1,1,1,1,1,1,0,0,15.607270193858982
794,3,4193000.0,1198.0,"Bhadrakali, Uttarpara",2,1,South-West,4.0,4.0,0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,0,0,1,0,0,0,15.248927264645598
795,3,4161999.9999999995,1287.0,"Narendrapur, Kolkata",2,2,North-East,1.0,4.0,0,0,0,0,0,3.0,2,0,1,1,0,0,0,0,0,1,0,0,1,0,0,15.24150652620479
796,3,4216000.0,1240.0,"Narendrapur, Kolkata",2,2,North-West,2.0,4.0,0,0,0,0,0,0.5,2,0,1,1,1,1,0,0,1,1,0,0,1,0,0,15.254397606394958
797,3,15000000.0,2185.0,"New Town, Kolkata",3,2,North-West,8.0,13.0,0,1,0,0,0,7.5,2,2,4,1,1,0,1,1,1,1,1,0,1,0,0,16.52356082573315
798,3,9500000.0,1200.0,"New Town, Kolkata",2,2,South,3.0,9.0,0,0,0,0,0,7.5,2,2,3,1,1,1,1,1,1,1,1,0,1,0,0,16.066802461833923
799,2,1893000.0,728.0,"Hdmotor, Uttarpara",2,1,South-West,4.0,4.0,0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,0,1,1,0,0,0,14.453673958453338
800,3,2730000.0,1050.0,"Hdmotor, Uttarpara",2,1,South-East,4.0,4.0,0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,0,1,1,1,0,0,0,14.819812533461441
801,2,2198000.0,785.0,"Hdmotor, Uttarpara",2,1,East,1.0,3.0,0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,0,0,1,0,0,0,14.603058868904654
802,3,4032000.0,1440.0,"Hdmotor, Uttarpara",2,1,North-East,3.0,3.0,0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,0,1,1,0,0,0,15.209773336749183
803,3,2850000.0,1000.0,"Hdmotor, Uttarpara",2,1,South-East,4.0,4.0,0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,0,0,1,0,0,0,14.862829903121964
804,2,2163000.0,865.0,"Hdmotor, Uttarpara",2,1,North-East,4.0,4.0,0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,1,1,1,0,0,0,14.58700716725594
805,2,2010000.0000000002,773.0,"Hdmotor, Uttarpara",2,1,South-East,2.0,3.0,0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,1,1,1,0,0,0,14.513645777547573
806,3,3538000.0000000005,931.0,"Rajarhat, Kolkata",2,1,North-West,3.0,4.0,0,0,0,0,0,3.0,2,0,5,1,1,1,1,1,1,0,1,1,1,0,0,15.07907243634739
807,4,8707000.0,1935.0,"Rajarhat, Kolkata",4,2,West,2.0,4.0,0,0,0,0,0,3.0,2,0,6,1,1,1,1,1,0,1,0,1,1,0,0,15.979637972660866
808,3,19600000.0,1085.0,"New Town, Kolkata",3,3,East,6.0,20.0,0,1,0,0,0,0.5,0,0,3,1,1,1,1,1,1,1,1,0,1,0,0,16.791040175221152
809,2,2635000.0,732.0,"Rajarhat, Kolkata",2,1,South-West,2.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,0,0,0,0,0,14.784394119464169
810,2,3575000.0,872.0,"Rajarhat, Kolkata",2,1,South-East,1.0,4.0,0,0,0,0,0,3.0,2,0,1,1,1,0,1,1,0,1,0,0,0,0,0,15.089476013830486
812,3,9000000.0,1070.0,"New Town, Kolkata",2,1,East,2.0,10.0,0,0,0,0,0,7.5,0,0,4,1,1,1,1,1,1,1,1,0,1,0,0,16.012735246411598
813,2,5100000.0,906.0,"Joka, Kolkata South",2,2,North,11.0,15.0,0,0,0,0,0,3.0,2,0,5,1,1,1,1,1,1,1,1,1,1,0,0,15.444751293772967
814,2,5400000.0,998.0,"Fartabad, Garia",2,1,South-East,4.0,5.0,0,0,0,0,0,0.5,2,0,0,1,0,1,1,0,1,0,0,0,0,0,0,15.501909696719672
816,3,10500000.0,1500.0,"Action Area 1, Kolkata",2,2,South-East,1.0,12.0,0,0,0,0,0,0.5,2,0,4,1,1,1,1,1,1,1,0,1,0,0,0,16.166885910365842
817,3,6200000.0,1379.0,"Mahamayatala, Garia",2,1,South-East,4.0,4.0,0,0,0,0,0,12.5,2,0,1,1,0,1,0,1,1,0,1,1,0,1,0,15.64006001130563
818,3,8200000.0,1150.0,"Action Area 1, Kolkata",2,1,South,3.0,4.0,0,0,0,0,0,3.0,2,0,3,1,1,1,1,1,1,0,0,1,0,0,0,15.919644834185693
819,3,3300000.0,815.0,"Jugipara, Bara Nagar",2,1,North,1.0,4.0,0,0,0,0,0,3.0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,15.009433329466965
820,3,23500000.0,918.0,"New Town, Kolkata",3,2,North-West,17.0,20.0,0,0,1,0,0,3.0,0,0,4,1,1,1,0,1,0,1,1,0,1,0,0,16.97251102166758
821,2,14500000.0,1100.0,"New Town, Kolkata",2,1,North,10.0,20.0,0,0,1,0,0,3.0,2,0,5,1,1,1,0,1,0,1,1,0,1,0,0,16.489659276356317
822,2,10000000.0,1057.0,"New Town, Kolkata",2,1,North-East,6.0,18.0,0,1,0,0,0,3.0,2,0,2,1,0,0,0,0,0,1,1,0,1,0,0,16.118095750958314
823,3,13500000.0,1156.0,"New Town, Kolkata",2,1,South-West,2.0,18.0,0,0,1,0,0,3.0,2,0,3,1,0,0,0,0,0,1,1,0,1,0,0,16.41820031748273
824,2,3329999.9999999995,740.0,"Alambazar, Bara Nagar",1,1,South,3.0,5.0,0,0,0,0,0,3.0,2,0,1,1,0,0,1,0,1,0,0,1,0,0,0,15.018483162256882
825,2,4600000.0,668.0,"Kamalgazi, Southern Bypass",2,1,Missing,2.0,4.0,0,0,0,0,0,3.0,2,2,2,1,0,1,1,1,1,0,0,1,0,0,0,15.341567078850604
826,2,4100000.0,837.0,"Hdustan More, Garia",2,1,East,3.0,3.0,0,0,0,0,0,3.0,2,0,0,1,0,1,1,0,1,0,0,0,0,0,0,15.226497775576945
827,2,3200000.0,900.0,"Pratapgarh, Garia",2,1,East,1.0,3.0,0,0,0,0,0,3.0,2,0,0,1,0,1,1,1,1,0,0,0,0,0,0,14.978661680269907
828,2,3800000.0,815.0,"East Rajapur, Santoshpur",2,1,West,3.0,3.0,0,0,0,0,0,7.5,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,15.150511887854474
829,2,3450000.0,852.0,"Elachi P, Kolkata",2,1,North-East,3.0,3.0,0,0,0,0,0,3.0,2,0,1,1,0,1,1,1,1,0,0,1,0,0,0,15.053885078862573
830,2,3600000.0,882.0,"Elachi P, Kolkata",2,1,East,3.0,3.0,0,0,0,0,0,3.0,2,0,1,1,0,1,1,1,1,0,0,1,0,0,0,15.096444681204078
831,2,3800000.0,768.0,"Garia, Kolkata",2,1,North-East,4.0,4.0,0,0,0,0,0,7.5,0,0,7,1,1,1,1,1,1,1,1,1,1,0,0,15.150511887854474
832,2,4100000.0,975.0,"Hdustan More, Garia",2,1,West,2.0,4.0,0,0,0,0,0,3.0,2,0,1,1,0,1,1,1,1,0,0,1,0,0,0,15.226497775576945
834,2,4640000.0,800.0,"Haltu, Kolkata",2,1,South-East,3.0,3.0,0,0,0,0,0,0.5,2,0,0,1,1,1,0,0,0,0,0,1,0,0,0,15.350225139719656
835,4,55000000.0,4450.0,"New Town, Kolkata",4,2,South,26.0,32.0,0,0,0,1,0,7.5,2,0,6,1,1,1,1,1,1,1,1,1,1,0,0,17.822843761378564
836,3,14500000.0,1181.0,"Lake Road, Southern Avenue",2,1,North-East,2.0,4.0,0,0,0,1,0,3.0,2,0,3,1,0,1,1,0,1,1,0,1,0,0,0,16.489659276356317
837,2,2490000.0,859.0,"New Barrakpur, Kolkata",2,1,East,2.0,4.0,0,0,1,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,14.727793670047236
838,2,2420000.0,803.0,"Agarpara, Panihati",2,1,South-West,2.0,4.0,0,0,1,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,14.699278511355924
839,3,7500000.0,1300.0,"Kamalgazi, Southern Bypass",2,1,North,3.0,4.0,0,0,0,0,0,7.5,2,0,4,1,1,0,0,0,0,1,1,0,1,0,0,15.830413711839864
840,3,7200000.0,1201.0,"Action Area 2, Kolkata",2,1,North-East,2.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,15.789591722875162
841,3,6443000.000000001,1239.0,"New Garia, Kolkata",2,1,South-East,4.0,4.0,0,0,0,0,0,3.0,2,0,3,1,0,0,1,0,0,0,0,1,0,0,0,15.678504983327969
842,3,4500000.0,1100.0,"Kaikhali, VIP Road",2,1,South-West,4.0,5.0,0,0,0,0,0,7.5,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0,15.319588176962746
843,3,11500000.0,1291.0,"Rajarhat, Kolkata",2,2,South-East,5.0,13.0,0,0,0,0,0,3.0,2,0,3,1,1,1,1,1,1,1,1,0,1,0,0,16.257857680289998
844,1,4000000.0,615.0,"New Town, Kolkata",2,1,South,1.0,10.0,0,0,0,0,0,3.0,2,0,3,1,1,1,1,1,1,1,1,1,1,0,0,15.201805169084134
845,2,4040000.0,808.0,"Baguihati, VIP Road",2,1,South,3.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,15.211755497462054
846,3,4800000.0,1107.0,"Nayabad, Kolkata",2,1,South-East,1.0,3.0,0,0,0,0,0,0.5,2,0,2,1,1,1,1,0,0,0,0,1,0,0,0,15.38412668421143
847,2,4505000.0,850.0,"Santoshpur, Kolkata",1,1,South-East,3.0,3.0,0,0,0,0,0,0.5,2,0,2,1,1,1,1,0,0,0,0,1,0,0,0,15.320698671000134
848,3,41000000.0,2630.0,"Gopal Nagar , Alipore, Kolkata",3,1,South,2.0,10.0,0,0,0,0,0,3.0,2,1,0,1,1,1,1,1,1,1,1,1,0,0,0,17.529082649058825
849,2,2220000.0,764.0,"Agarpara, Panihati",2,1,South-East,4.0,4.0,0,0,1,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,14.613018204298811
850,2,2275000.0,650.0,"Airport, Dum Dum",1,1,South,,,0,0,0,0,0,0.5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.637491049927531
851,2,3157000.0,872.0,"Airport, Dum Dum",2,1,North-West,5.0,5.0,0,0,0,0,0,0.5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.965133084296493
852,3,7859999.999999999,1497.0,"Raigachi, Rajarhat",2,2,North-East,6.0,8.0,0,0,0,0,0,0.5,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,15.877297291631844
853,2,6000000.0,885.0,"Char Park, Kolkata",2,1,South-East,6.0,9.0,0,0,0,0,0,3.0,2,0,8,1,1,1,1,1,1,1,1,1,1,0,0,15.607270193858982
854,3,9900000.0,1300.0,"BT Road, Kolkata",3,1,North,11.0,24.0,0,0,0,0,0,3.0,2,1,2,1,0,0,0,0,0,1,1,0,1,0,0,16.108045416114916
855,2,5900000.0,840.0,"BT Road, Kolkata",2,1,South,24.0,25.0,0,0,0,0,0,3.0,2,0,2,1,0,0,0,0,0,1,1,0,1,0,0,15.59046307836746
856,3,8300000.0,1300.0,"Kalikapur, Kolkata",2,1,South-West,1.0,3.0,0,0,0,0,0,3.0,2,0,0,1,1,1,0,0,1,0,0,1,0,0,0,15.931766193248746
857,3,9046000.0,1350.0,"Patuli, EM Bypass",2,1,East,1.0,4.0,0,0,0,0,0,3.0,2,0,0,1,0,1,1,0,1,0,0,0,0,0,0,16.017833339566018
858,3,8800000.0,1244.0,"Action Area 1, Kolkata",2,1,West,3.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,0,1,1,1,0,0,0,0,0,0,15.990262393084793
859,3,12000000.0,1700.0,"Action Area 1, Kolkata",2,2,South,2.0,4.0,0,0,0,0,0,0.5,2,0,0,1,1,1,1,0,0,0,1,0,0,0,0,16.300417291085605
860,3,4410000.0,1050.0,"Nayabad, Kolkata",2,1,Missing,2.0,4.0,1,1,0,0,0,-0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.299385474180372
861,2,4805000.0,1001.0,"Char Park, Kolkata",2,1,North,1.0,6.0,0,0,0,0,0,3.0,2,0,4,1,1,1,1,0,0,0,0,1,1,0,0,15.385167808503054
862,3,5900000.0,1160.0,"Sodepur, Kolkata North",2,2,North-East,5.0,19.0,0,0,0,0,0,3.0,2,0,5,1,1,1,1,1,1,1,1,0,1,0,0,15.59046307836746
863,3,5851000.0,1245.0,"Nayabad, Kolkata",2,1,South-East,3.0,4.0,0,0,0,0,0,0.5,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,15.582123315681313
864,4,8970000.0,1795.0,"Kalikapur, Kolkata",3,2,West,2.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,16.009396345517693
865,2,2750000.0,720.0,"Nager Bazar, Jessore Road",1,1,East,1.0,3.0,0,0,0,0,0,3.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.827111833279051
866,3,10600000.0,1450.0,"Action Area 1, Kolkata",2,2,North-East,1.0,4.0,0,0,0,0,0,0.5,2,0,0,1,1,1,1,0,1,0,1,0,0,0,0,16.176364653421913
867,2,3556000.0,1016.0,"Durganagar, Belgharia Expressway, Kolkata",2,1,South-West,5.0,5.0,0,0,0,0,0,3.0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,15.08414715683074
868,3,12500000.0,1720.0,"Action Area 1, Kolkata",3,1,South,2.0,4.0,0,0,0,0,0,0.5,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,16.341239282272525
869,3,7200000.0,1511.0,"Uttarpara, Hooghly",2,1,North,1.0,7.0,0,0,0,0,0,7.5,2,0,5,1,1,1,1,1,1,1,1,1,1,0,0,15.789591722875162
870,3,3800000.0,1357.0,"Hdmotor, Uttarpara",2,1,South-West,1.0,3.0,0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,0,1,1,0,0,0,15.150511887854474
871,3,8200000.0,1250.0,"CC Block Newtown, Action Area 1, Kolkata",2,1,North-East,1.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,0,1,1,1,0,0,0,0,15.919644834185693
872,1,4100000.0,780.0,"Rajarhat, Kolkata",2,1,North-West,4.0,6.0,0,0,0,0,0,7.5,1,2,4,1,1,0,1,0,0,0,1,0,1,0,0,15.226497775576945
873,2,5500000.0,931.0,"Kamalgazi, Southern Bypass",2,1,South,4.0,4.0,0,0,0,0,0,7.5,2,0,4,1,1,0,0,0,0,1,1,0,1,0,0,15.520258832020865
874,3,7000000.0,1181.0,"Action Area 2, Kolkata",2,1,South,3.0,4.0,0,0,0,0,0,0.5,2,0,0,1,1,0,1,1,1,0,0,0,0,0,0,15.76142084987672
875,2,2974000.0,826.0,"Durganagar, Belgharia Expressway, Kolkata",2,1,North-West,2.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,0,14.905418742249658
876,3,10700000.0,1261.0,"New Town, Kolkata",3,1,South-West,3.0,12.0,0,0,0,0,0,3.0,2,0,4,1,1,1,1,1,1,1,1,0,1,0,0,16.185754392890075
877,3,3732000.0,1357.0,"Konnagar, Hooghly",2,1,South-East,4.0,5.0,0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,1,1,0,0,0,0,15.132455108902176
878,3,2750000.0,1000.0,"Konnagar, Hooghly",2,1,West,4.0,5.0,0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,1,1,1,0,0,0,14.827111833279051
879,2,2558000.0,930.0,"Konnagar, Hooghly",2,1,North-West,2.0,5.0,0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,1,1,1,0,0,0,14.754736652051262
880,2,2382000.0,866.0,"Konnagar, Hooghly",2,1,West,3.0,5.0,0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,1,1,1,0,0,0,14.683451448712576
881,2,2247000.0,817.0,"Konnagar, Hooghly",2,1,South,2.0,5.0,0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,1,1,1,0,0,0,14.625106996205195
882,2,2142000.0,779.0,"Konnagar, Hooghly",2,1,South-West,2.0,5.0,0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,0,1,1,0,0,0,14.57725099684313
883,3,2802000.0,1019.0,"Konnagar, Hooghly",2,1,South-East,1.0,5.0,0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,0,1,1,0,0,0,14.845844362766963
884,3,2699000.0,1038.0,"Konnagar, Hooghly",2,2,North-East,1.0,5.0,0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,1,1,1,0,0,0,14.808392262507668
885,2,2145000.0,825.0,"Konnagar, Hooghly",2,1,West,3.0,5.0,0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,1,1,1,0,0,0,14.578650576544613
886,3,2223000.0,855.0,"Konnagar, Hooghly",2,1,East,2.0,5.0,0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,1,1,1,0,0,0,14.614368642788788
887,3,2808000.0,1080.0,"Konnagar, Hooghly",2,1,North,2.0,5.0,0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,1,1,1,0,0,0,14.847983400253131
888,2,1925000.0,550.0,"Hdmotor, Uttarpara",1,1,South-East,2.0,4.0,0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,0,0,1,0,0,0,14.470437045184406
889,3,3500000.0,1000.0,"Hdmotor, Uttarpara",2,1,South-East,2.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,15.068273812173887
890,3,2684000.0,976.0,"Bhadrakali, Uttarpara",2,1,South-East,,,0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,0,0,1,0,0,0,14.802819149651882
891,2,2760000.0,920.0,"Bhadrakali, Uttarpara",2,1,North,3.0,3.0,0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,0,0,1,0,0,0,14.830741600012107
892,3,8500000.0,1373.0,"Uttarpara, Hooghly",2,1,South,7.0,11.0,0,0,0,0,0,3.0,2,0,5,1,1,1,0,1,1,1,1,1,1,0,0,15.955576839107596
893,2,2991000.0,787.0,"Rajarhat, Kolkata",2,1,South-East,2.0,4.0,0,0,0,0,0,3.0,2,0,5,1,1,1,1,0,0,0,0,1,1,0,0,14.91111867194837
894,2,4408000.0,1160.0,"Rajarhat, Kolkata",2,1,East,3.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,15.298931856675116
895,2,5800000.0,1025.0,"Uttarpara, Hooghly",2,0,South,4.0,11.0,0,0,0,0,0,3.0,2,1,5,1,1,1,1,1,1,1,1,1,1,0,0,15.573368647930426
896,2,9900000.0,1075.0,"Kalikapur, Kolkata",2,1,North-East,2.0,13.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,1,0,0,16.108045416114916
897,3,4560000.0,1339.0,"Narendrapur, Kolkata",2,2,South,4.0,4.0,0,0,0,0,0,3.0,2,0,1,1,0,0,0,0,0,1,0,0,1,0,0,15.33283340078879
898,2,2300000.0,605.0,"Bara Nagar, Kolkata",1,1,North-West,3.0,4.0,0,0,0,0,0,3.0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,14.648420115681892
899,2,2950000.0,850.0,"Jugipara, Bara Nagar",2,1,South-West,3.0,4.0,0,0,0,0,0,3.0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,14.897316067298997
900,3,7000000.0,1150.0,"Action Area 2, Kolkata",2,1,South,3.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,0,1,1,1,0,0,0,0,0,0,15.76142084987672
901,2,2960000.0,800.0,"Bara Nagar, Kolkata",1,1,South-West,3.0,4.0,0,0,0,0,0,3.0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,14.900700164138025
902,3,9500000.0,1178.0,"Tangra, Kolkata",3,1,South,3.0,7.0,0,0,1,0,0,3.0,2,0,5,1,1,1,1,1,1,1,1,1,1,0,0,16.066802461833923
903,3,7600000.0,1176.0,"Kalikapur, Kolkata",2,1,South,3.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,15.843658936835498
904,3,5200000.0,1050.0,"Santoshpur, Kolkata",2,1,North-East,1.0,3.0,0,0,0,0,0,0.5,2,0,0,1,1,1,0,0,1,0,0,1,0,0,0,15.46416937585933
905,3,4200000.0,1167.0,"Rajarhat, Kolkata",2,1,South-West,3.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,15.250595321348806
906,2,4000000.0,890.0,"Rajarhat, Kolkata",2,1,South,4.0,5.0,0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,1,1,0,1,0,0,15.201805169084134
907,2,4700000.0,1019.0,"Joka, Kolkata South",2,1,North-West,10.0,23.0,0,1,0,0,0,3.0,2,0,3,1,1,1,1,1,1,1,1,0,1,0,0,15.363073279446223
908,3,4333000.0,1239.0,"Kalaberia, Kolkata",2,1,South,3.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,15.281770931509003
909,2,3390000.0,945.0,"Kalaberia, Kolkata",2,2,South-East,2.0,4.0,0,0,0,0,0,0.5,2,0,0,1,0,1,0,1,1,0,0,0,0,0,0,15.03634077434184
910,2,4500000.0,1274.0,"Bishnupur, Kolkata",2,2,South,1.0,4.0,0,0,0,0,0,7.5,2,0,3,1,0,0,0,0,0,1,1,0,1,0,0,15.319588176962746
911,2,3308000.0,945.0,"Kalaberia, Kolkata",2,1,North-East,4.0,4.0,0,0,0,0,0,0.5,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,15.011854637423134
912,2,3274000.0,935.0,"Kalaberia, Kolkata",2,2,South,1.0,4.0,0,0,0,0,0,0.5,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,15.001523342349945
913,3,4334000.0,1238.0,"Kalaberia, Kolkata",2,1,North-West,2.0,4.0,0,0,0,0,0,0.5,2,0,0,1,0,1,1,1,1,0,0,0,0,0,0,15.282001691812148
914,3,4333000.0,1238.0,"Kalaberia, Kolkata",2,1,North-West,4.0,4.0,0,0,0,0,0,0.5,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,15.281770931509003
915,3,3990999.9999999995,1142.0,"Kalaberia, Kolkata",2,1,South-West,2.0,4.0,0,0,0,0,0,0.5,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,15.199552634594609
916,3,3990000.0,1140.0,"Kalaberia, Kolkata",2,1,South-West,4.0,4.0,0,0,0,0,0,0.5,2,0,0,1,1,1,0,1,1,0,0,0,0,0,0,15.199302039492581
917,2,3272999.9999999995,935.0,"Kalaberia, Kolkata",2,2,South,3.0,4.0,0,0,0,0,0,0.5,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,15.001217859013366
918,2,2876000.0,821.0,"Kalaberia, Kolkata",2,1,North,3.0,4.0,0,0,0,0,0,0.5,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0,14.87191134552816
919,2,2870000.0,820.0,"Kalaberia, Kolkata",2,1,North,4.0,4.0,0,0,0,0,0,0.5,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,14.869822936167798
920,3,4505000.0,1274.0,"Bishnupur, Kolkata",2,2,South,1.0,4.0,0,0,0,0,0,7.5,2,0,3,1,1,1,0,1,1,1,1,0,1,0,0,15.320698671000134
921,2,3000000.0,850.0,"Bishnupur, Kolkata",2,1,East,2.0,4.0,0,0,0,0,0,7.5,2,0,3,1,1,1,0,1,1,1,1,0,1,0,0,14.914123179965662
922,2,4330000.0,980.0,"Omarhati, Kolkata",2,1,North-West,1.0,11.0,0,0,0,0,0,3.0,2,0,3,1,1,1,0,1,0,1,1,0,1,0,0,15.281078330925528
923,2,4500000.0,928.0,"Omarhati, Kolkata",2,1,South-West,3.0,11.0,0,0,0,0,0,3.0,2,0,3,1,0,0,0,0,0,1,1,0,1,0,0,15.319588176962746
924,2,6500000.0,1050.0,"CC Block Newtown, Action Area 1, Kolkata",2,1,South-East,4.0,4.0,0,0,0,0,0,3.0,2,2,0,1,1,1,1,0,1,1,1,0,0,0,0,15.687312888712007
925,2,3272000.0,935.0,"Kalaberia, Kolkata",2,2,North-East,3.0,5.0,0,0,0,0,0,0.5,2,0,1,1,1,1,1,0,0,0,0,1,0,0,0,15.0009122823282
926,2,3220000.0000000005,920.0,"Kalaberia, Kolkata",2,1,North-East,4.0,5.0,0,0,1,0,0,0.5,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,14.984892228079548
927,3,4333000.0,1238.0,"Kalaberia, Kolkata",2,1,North-West,3.0,5.0,0,0,0,0,0,0.5,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0,15.281770931509003
928,2,3339000.0,954.0,"Kalaberia, Kolkata",2,2,South-East,3.0,5.0,0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,0,0,0,1,0,0,0,15.021182218416612
929,3,7700000.0,1432.0,"Fartabad, Garia",3,1,South-East,3.0,4.0,0,0,0,0,0,7.5,0,0,4,1,1,1,0,1,0,1,1,1,1,0,0,15.856731016694035
930,3,5496000.0,1145.0,"Atghara, Rajarhat, Kolkata East",2,1,South-East,4.0,4.0,0,0,0,0,0,0.5,2,0,0,1,1,1,1,1,1,1,0,0,0,0,0,15.519531294834815
931,2,4800000.0,700.0,"CD Block Newtown, Action Area 1",2,0,South-East,3.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0,15.38412668421143
932,3,9500000.0,1470.0,"Action Area 2B, New Town",2,2,East,3.0,4.0,0,0,0,0,0,0.5,2,0,0,1,1,0,1,0,1,1,1,0,0,0,0,16.066802461833923
933,3,11000000.0,1293.0,"Rajarhat, Kolkata",2,2,South-East,5.0,13.0,0,0,0,0,0,0.5,2,0,12,1,1,1,1,1,1,1,1,1,1,0,0,16.213405921671733
934,2,4000000.0,884.0,"Mahesh, Serampore, Hooghly",2,1,North-East,12.0,24.0,0,0,0,0,0,3.0,2,0,4,1,0,0,1,0,0,1,1,0,1,0,0,15.201805169084134
935,2,4200000.0,936.0,"Garia, Kolkata",2,1,Missing,,,0,0,0,0,0,7.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15.250595321348806
