Unnamed: 0,BHK,Price,Area,Location,Bathrooms,Balcony,Facing,Floor,Total Floors,Store_Room,Study_Room,Pooja_Room,Servant_Room,Others_Room,Property_Age_Years,Area_Type_Encoded,Furnishing_Level_Code,Facility_Premium,Lift,Maintenance,WaterStorage,VaastuCompliant,FireSecurity,VisitorParking,Intercom,Park,AiryRooms,Gym,Overlook_Pool,Overlook_Club,LogPrice,Latitude,Longitude
992,2,3600000.0,750.0,"Santragachi, Howrah",2,1,North-West,5.0,20.0,0,0,0,0,0,7.5,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,15.096444681204078,22.5822129,88.2798107
993,2,3700000.0,1012.0,Rajarhat,2,2,South-East,1.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,1,0,0,15.123843647884687,25.7967438,89.5446589
994,2,3125000.0,906.0,Rajarhat,2,1,South,1.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,14.954945161152589,25.7967438,89.5446589
995,2,2995000.0,894.0,"Rajarhat, North 24 Parganas",2,1,West,3.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,0,0,0,0,0,14.912455123421449,22.6286173,88.44061
996,2,5500000.0,1000.0,"Action Area 2B, New Town",2,1,South-West,3.0,4.0,0,0,0,0,0,0.5,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,15.520258832020865,22.6129078,88.4665536
997,2,2331000.0,777.0,"Rajarhat, North 24 Parganas",2,1,South,3.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,0,0,0,0,0,14.661808347018232,22.6286173,88.44061
998,2,3158000.0,987.0,Rajarhat,2,2,South-West,4.0,4.0,0,0,0,0,0,3.0,2,0,1,1,1,1,1,1,0,0,0,0,0,0,0,14.965449790453786,25.7967438,89.5446589
999,2,2961000.0,911.0,Rajarhat,2,1,South-East,1.0,4.0,0,0,0,0,0,3.0,2,0,3,1,1,1,1,1,1,0,0,1,0,1,0,14.901037944807412,25.7967438,89.5446589
1000,2,3244000.0,998.0,Rajarhat,2,1,North-West,2.0,4.0,0,0,0,0,0,3.0,2,0,3,1,1,1,1,1,1,0,0,0,0,0,0,14.9923180024788,25.7967438,89.5446589
1001,2,3547999.9999999995,959.0,Rajarhat,2,1,South-West,3.0,4.0,0,0,0,0,0,3.0,2,0,4,1,1,1,1,1,1,1,1,1,1,0,0,15.081894904260496,25.7967438,89.5446589
1002,3,4235000.0,1100.0,Rajarhat,2,1,South-West,2.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,15.258894122195771,25.7967438,89.5446589
1003,3,4490000.0,1166.0,Rajarhat,2,1,South-West,2.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,15.317363482435562,25.7967438,89.5446589
1004,2,3892000.0,1011.0,Rajarhat,2,1,North,2.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,15.174433979225308,25.7967438,89.5446589
1005,2,3950000.0,1027.0,Rajarhat,2,1,South-West,2.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,15.18922639004183,25.7967438,89.5446589
1006,3,4543000.0,1180.0,Rajarhat,2,1,South-West,2.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,15.32909836486038,25.7967438,89.5446589
1007,2,5400000.0,867.0,"Dum Dum, Kolkata",2,1,South-East,2.0,5.0,0,0,0,0,0,3.0,2,2,3,1,0,1,0,0,0,0,0,1,0,0,0,15.501909696719672,22.6546116,88.4249902
1008,2,1914000.0,661.0,Panihati,2,1,South-East,4.0,4.0,0,0,0,0,0,0.5,2,0,0,1,1,0,1,1,1,0,0,0,0,0,0,14.46470637346094,22.6950342,88.4073585
1009,2,2030000.0,700.0,Panihati,1,1,South-East,4.0,4.0,0,0,0,0,0,0.5,2,0,0,1,1,0,1,1,1,0,0,0,0,0,0,14.523546843628688,22.6950342,88.4073585
1010,2,2204000.0,760.0,Panihati,2,1,North,,,0,0,0,0,0,0.5,2,0,0,1,1,0,1,1,1,0,0,0,0,0,0,14.605784902975348,22.6950342,88.4073585
1011,2,1739999.9999999998,600.0,Panihati,1,1,North,,,0,0,0,0,0,0.5,2,0,0,1,1,0,1,1,1,0,0,0,0,0,0,14.36939624590319,22.6950342,88.4073585
1012,2,2300000.0,735.0,Panihati,1,1,South-East,1.0,4.0,0,0,0,0,0,0.5,2,0,0,1,1,0,1,1,1,0,0,0,0,0,0,14.648420115681892,22.6950342,88.4073585
1013,2,2450000.0,785.0,Panihati,2,1,North-East,1.0,4.0,0,0,0,0,0,0.5,2,0,0,1,1,0,1,1,1,0,0,0,0,0,0,14.711598990684092,22.6950342,88.4073585
1014,3,3490000.0,1091.0,"Madhyamgram, North 24 Parganas",2,1,North-East,2.0,3.0,0,0,1,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,15.06541258071152,22.6947839,88.4530183
1015,3,7400000.0,1283.0,"Rajarhat, North 24 Parganas",2,1,East,1.0,4.0,0,0,0,0,0,7.5,2,2,0,1,0,0,1,1,1,1,1,0,0,0,0,15.816990693309524,22.6286173,88.44061
1016,2,2350000.0,804.0,"Barrackpur-II, North 24 Parganas",2,1,North-East,2.0,2.0,0,0,0,0,0,0.5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.669926311652166,22.9453159,88.4597926
1017,2,6000000.0,908.0,Rajarhat,2,1,South-East,6.0,10.0,0,0,0,0,0,3.0,2,0,7,1,1,1,1,1,1,1,1,1,1,0,0,15.607270193858982,25.7967438,89.5446589
1018,2,2000000.0,840.0,"Serampore, Hooghly",1,1,West,1.0,4.0,0,0,0,0,0,12.5,2,0,2,1,0,1,0,0,1,0,0,1,0,0,0,14.508658238524095,22.7549951,88.3416672
1019,2,3800000.0,884.0,"Serampore, Hooghly",2,1,East,11.0,24.0,0,0,0,0,0,3.0,2,1,4,1,0,0,1,0,0,1,1,0,1,0,0,15.150511887854474,22.7549951,88.3416672
1021,2,4373000.0,841.0,"New Garia, Kolkata",2,1,North-West,1.0,4.0,0,0,0,0,0,0.5,2,0,3,1,0,1,1,0,0,0,0,1,0,0,0,15.290960059070995,22.4727076,88.3977962
1023,3,4738000.0,1089.0,"Panchpota, South 24 Parganas",2,1,North-East,3.0,4.0,0,0,0,0,0,3.0,2,0,2,1,1,1,1,0,0,0,0,1,0,0,0,15.371125874760365,22.4681162,88.4196482
1024,2,3850000.0,770.0,"Panchpota, South 24 Parganas",2,1,South-East,1.0,3.0,0,0,0,0,0,3.0,2,0,3,1,0,1,1,0,0,0,0,1,0,0,0,15.163583966004191,22.4681162,88.4196482
1025,3,7000000.0,1300.0,"Santoshpur, South 24 Parganas",2,1,South-West,3.0,3.0,0,0,0,0,0,12.5,2,0,2,1,1,1,1,0,0,0,0,1,0,0,0,15.76142084987672,22.5240566,88.2710655
1026,2,3570000.0000000005,850.0,"Fartabad, Garia",2,1,South-East,2.0,4.0,0,0,0,0,0,3.0,2,0,3,0,0,1,1,0,0,0,1,1,0,0,0,15.088076433867828,22.4662345,88.4025921
1027,2,3641000.0,867.0,"Fartabad, Garia",2,1,South-West,2.0,4.0,0,0,0,0,0,3.0,2,0,3,1,0,1,1,0,0,0,0,1,0,0,0,15.107769201807354,22.4662345,88.4025921
1028,3,6000000.0,1107.0,"Santoshpur, South 24 Parganas",2,1,South,3.0,3.0,0,0,0,0,0,12.5,2,1,0,1,1,1,0,0,1,0,1,1,0,0,0,15.607270193858982,22.5240566,88.2710655
1029,3,4885000.0,1085.0,"Nayabad, South 24 Parganas",2,1,North-East,2.0,3.0,0,0,0,0,0,3.0,2,0,3,1,0,1,1,0,0,0,0,1,0,0,0,15.40168004816729,22.477646,88.4399813
1030,2,4000000.0,973.0,"Nayabad, South 24 Parganas",2,1,South,3.0,4.0,0,0,0,0,0,3.0,2,0,3,0,0,1,1,0,1,0,0,1,0,0,0,15.201805169084134,22.477646,88.4399813
1031,2,3150000.0,800.0,"Fartabad, Garia",2,1,South-East,1.0,3.0,0,0,0,0,0,0.5,0,0,3,1,0,1,1,0,0,0,0,1,0,0,0,14.962913328262085,22.4662345,88.4025921
1032,2,11500000.0,1555.0,"New Town, Kolkata",3,3,South-East,7.0,24.0,0,0,0,1,0,3.0,2,0,3,1,1,1,1,1,1,1,1,0,1,0,0,16.257857680289998,22.5959131,88.4878653
1033,2,2340000.0,777.0,Panihati,2,1,South-West,1.0,4.0,0,0,1,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,14.66566191468422,22.6950342,88.4073585
1034,2,2170000.0,788.0,"New Barrackpur, North 24 Parganas",2,1,North,4.0,4.0,0,0,1,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,14.59023818634603,22.679688,88.4498321
1035,2,2170000.0,804.0,"Sheoraphuli, Hooghly",2,1,North-East,2.0,4.0,0,0,0,0,0,0.5,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,14.59023818634603,22.7710139,88.3291849
1036,3,7500000.0,1480.0,"Golabari, Howrah,",2,2,South-East,4.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,0,0,1,1,1,1,0,0,0,0,15.830413711839864,22.5932398,88.3441315
1037,2,2864000.0,682.0,"Brahmapur, Kolkata",2,1,South-East,1.0,2.0,1,0,0,0,0,0.5,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,14.867730156224624,22.4602389,88.3644484
1038,3,3162000.0,930.0,"Boral, Kolkata",2,1,North-East,1.0,4.0,0,0,0,0,0,3.0,2,0,1,1,0,1,1,1,0,0,0,1,0,0,0,14.96671561300704,22.5697,88.3630976
1039,3,3952000.000000001,1040.0,"Boral, Kolkata",2,1,South-East,1.0,3.0,1,0,0,0,0,3.0,2,0,0,1,0,1,1,1,0,0,0,1,0,0,0,15.1897325908863,22.5697,88.3630976
1040,3,3950000.0,1124.0,"Basunagar, Madhyamgram",2,1,North-East,2.0,4.0,0,0,1,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,15.18922639004183,22.6974185,88.4619034
1044,2,3200000.0,850.0,"Barasat, Kolkata North",2,1,South-East,4.0,5.0,0,0,0,0,0,0.5,2,2,3,1,1,1,1,1,1,0,1,0,1,0,0,14.978661680269909,22.7240295,88.4889199
1051,2,5000000.0,960.0,"Garia, South 24 Parganas",2,1,South-West,3.0,4.0,0,0,0,0,0,7.5,2,0,2,1,1,1,0,1,1,1,1,0,1,0,0,15.424948670398354,22.4662366,88.4050198
1052,2,4500000.0,960.0,"EM Bypass, Kolkata South",2,1,South-East,3.0,5.0,0,0,0,0,0,12.5,2,0,2,1,0,1,1,1,1,1,1,1,0,0,0,15.319588176962746,22.4690721,88.3912838
1053,1,1831000.0,436.0,"Bansdroni, Kolkata",1,1,East,2.0,2.0,1,0,0,0,0,0.5,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,14.420373369806144,22.4735864,88.3606732
1054,3,4900000.0,1225.0,"Airport, Dum Dum",2,1,North-East,1.0,6.0,0,0,0,0,0,0.5,2,0,0,1,1,1,0,0,1,0,0,0,0,0,0,15.404745967162468,13.0479657,77.6452691
1055,2,6200000.0,1036.0,"Rajarhat, North 24 Parganas",2,2,South-West,4.0,6.0,0,0,0,0,0,7.5,2,2,4,1,1,1,1,1,1,1,1,0,1,0,0,15.64006001130563,22.6286173,88.44061
1056,3,7700000.0,1090.0,"BT Road, North 24 Parganas",2,1,South-West,4.0,11.0,0,0,0,0,0,0.5,2,0,4,1,0,0,0,0,0,1,1,1,1,0,0,15.856731016694036,22.7241945,88.4837829
1057,2,2800000.0,840.0,"Bishnupur, Kolkata",2,1,South-East,3.0,4.0,0,0,0,0,0,7.5,2,0,3,1,1,1,1,1,1,1,1,0,1,0,0,14.845130332288226,22.4145089,88.2839351
1058,3,15000000.0,1525.0,"EM Bypass, Kolkata South",3,1,North-West,4.0,7.0,0,0,1,0,0,3.0,2,0,6,1,1,0,0,0,0,1,1,0,1,0,0,16.52356082573315,22.4690721,88.3912838
1059,3,10400000.0,1340.0,"Rajarhat, North 24 Parganas",2,1,East,2.0,4.0,0,0,0,0,0,0.5,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,16.15731646026544,22.6286173,88.44061
1060,3,4880000.0,1220.0,"Dum Dum Cantt, South Dumdum",2,1,South-East,2.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,15.400655982747342,22.6375838,88.412158
1061,3,4811000.0,1218.0,"Dum Dum Cantt, South Dumdum",2,1,South,2.0,6.0,0,0,0,0,0,3.0,2,0,1,1,1,0,1,1,0,1,0,1,0,0,0,15.386415728538564,22.6375838,88.412158
1062,3,6900000.0,1250.0,"Action Area 2, Kolkata",2,2,North-East,3.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,15.747032114495012,22.6202131,88.4681187
1063,2,2247000.0,817.0,"Konnagar, Hooghly",2,1,North-East,3.0,5.0,0,0,0,0,0,0.5,2,0,2,1,1,1,0,0,0,0,0,1,0,0,0,14.625106996205195,22.69972,88.3519784
1064,2,2303000.0,853.0,"Konnagar, Hooghly",2,1,North-East,3.0,5.0,0,0,0,0,0,0.5,2,0,2,1,1,1,1,0,0,0,0,1,0,0,0,14.649723613018969,22.69972,88.3519784
1065,2,2267000.0,817.0,"Konnagar, Hooghly",2,1,North-East,3.0,5.0,0,0,0,0,0,0.5,2,0,2,1,1,1,0,0,0,0,1,1,0,0,0,14.63396837060117,22.69972,88.3519784
1066,2,2226000.0,817.0,"Konnagar, Hooghly",2,1,North-East,3.0,5.0,0,0,0,0,0,0.5,2,0,2,1,1,1,0,0,0,0,1,1,0,0,0,14.615717260053824,22.69972,88.3519784
1067,2,2367000.0,853.0,"Konnagar, Hooghly",2,1,North-East,3.0,5.0,0,0,0,0,0,0.5,2,0,2,1,1,1,1,0,0,0,1,1,0,0,0,14.67713431097174,22.69972,88.3519784
1068,2,2346000.0,853.0,"Konnagar, Hooghly",2,1,North-East,3.0,5.0,0,0,0,0,0,0.5,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,14.668222734452929,22.69972,88.3519784
1069,2,2137000.0,770.0,"Konnagar, Hooghly",2,1,North,3.0,5.0,0,0,0,0,0,0.5,2,0,2,1,1,1,1,0,0,0,1,1,0,0,0,14.574914002246894,22.69972,88.3519784
1070,2,2575000.0,928.0,"Konnagar, Hooghly",2,1,North-East,3.0,5.0,0,0,0,0,0,0.5,2,0,2,1,1,0,0,0,0,1,1,1,0,0,0,14.761360480429412,22.69972,88.3519784
1071,2,2552000.0,928.0,"Konnagar, Hooghly",2,1,South-East,3.0,5.0,0,0,0,0,0,0.5,2,0,2,1,1,1,0,0,0,0,1,1,0,0,0,14.75238831529627,22.69972,88.3519784
1072,2,2506000.0,928.0,"Konnagar, Hooghly",2,1,South-East,3.0,5.0,0,0,0,0,0,0.5,2,0,2,1,1,1,0,0,0,0,1,1,0,0,0,14.73419881348037,22.69972,88.3519784
1073,3,3680000.0,1363.0,"Konnagar, Hooghly",2,1,South-East,4.0,5.0,0,0,0,0,0,0.5,2,0,2,1,1,0,0,0,0,1,1,1,0,0,0,15.118423581884208,22.69972,88.3519784
1074,3,3714000.0,1363.0,"Konnagar, Hooghly",2,1,South-East,4.0,5.0,0,0,0,0,0,0.5,2,0,2,1,1,1,0,0,0,0,1,1,0,0,0,15.127620290146233,22.69972,88.3519784
1075,3,2775000.0,1000.0,"Konnagar, Hooghly",2,1,South-West,4.0,5.0,0,0,0,0,0,0.5,2,0,2,1,1,1,1,0,0,0,0,1,0,0,0,14.836161665522967,22.69972,88.3519784
1076,3,2750000.0,1000.0,"Konnagar, Hooghly",2,1,South-West,4.0,5.0,0,0,0,0,0,0.5,2,0,2,1,1,1,1,0,0,0,0,1,0,0,0,14.827111833279051,22.69972,88.3519784
1077,3,2725000.0,1000.0,"Konnagar, Hooghly",2,1,South-West,4.0,5.0,0,0,0,0,0,0.5,2,0,2,1,1,1,1,0,0,0,0,1,0,0,0,14.817979353051893,22.69972,88.3519784
1078,3,2700000.0,1000.0,"Konnagar, Hooghly",2,1,South-West,4.0,5.0,0,0,0,0,0,0.5,2,0,2,1,1,1,1,0,0,0,0,1,0,0,0,14.80876270134486,22.69972,88.3519784
1079,1,955000.0,344.0,"Konnagar, Hooghly",1,1,North,1.0,5.0,0,0,0,0,0,0.5,2,0,2,1,1,1,0,0,0,0,0,1,0,0,0,13.769467666582738,22.69972,88.3519784
1080,3,2761000.0,995.0,"Konnagar, Hooghly",2,1,South-West,1.0,5.0,0,0,0,0,0,0.5,2,0,2,1,1,1,1,0,0,0,1,1,0,0,0,14.831103853099838,22.69972,88.3519784
1081,3,2673000.0,1038.0,"Konnagar, Hooghly",2,2,North-West,3.0,5.0,0,0,0,0,0,0.5,2,0,2,1,1,1,1,0,0,0,0,1,0,0,0,14.79871236923247,22.69972,88.3519784
1082,3,2202000.0,855.0,"Konnagar, Hooghly",2,1,North-West,3.0,5.0,0,0,0,0,0,0.5,2,0,2,1,1,1,1,0,0,0,0,1,0,0,0,14.604877050397263,22.69972,88.3519784
1083,2,1666000.0,647.0,"Konnagar, Hooghly",2,1,South-West,1.0,5.0,0,0,0,0,0,0.5,2,0,1,1,1,0,1,0,0,0,0,1,0,0,0,14.32593670194884,22.69972,88.3519784
1084,2,2124000.0,825.0,"Konnagar, Hooghly",2,1,North-East,2.0,5.0,0,0,0,0,0,0.5,2,0,2,1,1,1,1,0,0,0,0,1,0,0,0,14.56881213215365,22.69972,88.3519784
1085,2,2001000.0,777.0,"Konnagar, Hooghly",2,1,South-East,4.0,5.0,0,0,0,0,0,0.5,2,0,2,1,1,1,1,0,0,0,0,1,0,0,0,14.50915811331587,22.69972,88.3519784
1086,2,4565000.0,830.0,"Dum Dum, Kolkata",2,1,West,3.0,6.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,15.333929291069232,22.6546116,88.4249902
1087,2,2300000.0,838.0,"Madhyamgram, North 24 Parganas",2,1,South-East,2.0,4.0,0,0,1,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,14.648420115681892,22.6947839,88.4530183
1088,3,2808000.0,1040.0,"Hind Motor, Uttarpara",2,1,South-East,2.0,4.0,0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,1,1,1,0,0,0,14.847983400253131,22.6836507,88.3417989
1089,2,2650000.0,855.0,"Madhyamgram, North 24 Parganas",2,1,South-West,3.0,4.0,0,0,1,0,0,3.0,2,0,3,1,1,1,1,1,1,0,0,1,0,0,0,14.790070575320824,22.6947839,88.4530183
1090,2,2741000.0,783.0,"Bhadrakali, Uttarpara",2,1,North-West,2.0,4.0,0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,0,1,1,0,0,0,14.82383374011521,22.6743641,88.3432884
1091,2,3750000.0,850.0,"Rajarhat, North 24 Parganas",2,1,South-West,4.0,5.0,0,0,0,0,0,0.5,2,0,3,1,1,1,1,1,1,0,0,1,0,0,0,15.137266664613223,22.6286173,88.44061
1092,2,4200000.0,1052.0,"Behala Chowrasta, Kolkata",2,1,South,4.0,11.0,0,0,0,0,0,7.5,2,0,5,1,1,1,1,1,1,1,1,1,1,0,0,15.250595321348806,22.4873548,88.3133794
1093,3,6600000.0,1050.0,"New Town Action Area 1C, Kolkata",2,0,South-West,3.0,4.0,0,0,0,0,0,0.5,2,0,0,1,1,1,1,0,1,0,1,0,0,0,0,15.702580358511794,22.5786581,88.4684426
1094,2,3500000.0,930.0,"Garia, Kolkata",2,1,North-West,1.0,3.0,1,0,0,0,0,3.0,2,0,0,1,0,1,1,1,0,0,0,1,0,0,0,15.068273812173889,22.4727076,88.3977962
1095,2,3600000.0,900.0,"Char Park, Kolkata",2,1,South,3.0,4.0,0,0,0,0,0,3.0,2,0,3,1,1,1,1,1,1,0,0,1,0,0,0,15.096444681204078,22.578579,88.3551327
1096,2,1682000.0,647.0,"Konnagar, Hooghly",2,1,East,1.0,5.0,0,0,0,0,0,3.0,2,0,3,1,1,1,1,1,1,1,1,1,0,0,0,14.335494714045176,22.69972,88.3519784
1097,2,2109000.0,703.0,"Bhadrakali, Uttarpara",2,1,South,3.0,3.0,0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,0,0,1,0,0,0,14.561724933619168,22.6743641,88.3432884
1098,2,2577000.0,859.0,"Bhadrakali, Uttarpara",2,2,West,1.0,3.0,0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,1,1,1,0,0,0,14.762136877682543,22.6743641,88.3432884
1099,3,5482000.0,1246.0,"Dunlop, North 24 Parganas",2,2,North-East,2.0,4.0,0,0,0,0,0,3.0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,15.51698073826003,22.6543211,88.3592454
1100,2,3167000.0,918.0,Rajarhat,2,1,South,2.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,14.968295641276963,25.7967438,89.5446589
1101,2,2950000.0,812.0,"Baranagar, Kolkata",2,1,North-West,3.0,4.0,0,0,0,0,0,3.0,2,0,3,1,0,0,0,0,0,0,0,1,0,0,0,14.897316067298997,22.6380124,88.3958929
1102,2,2590000.0,700.0,"Baranagar, Kolkata",1,1,North-East,2.0,4.0,0,0,0,0,0,3.0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,14.767168819776032,22.6380124,88.3958929
1103,3,3765000.0,1046.0,"Barrackpur-II, North 24 Parganas",2,1,South-West,3.0,5.0,0,0,0,0,0,3.0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,15.141258684820343,22.9453159,88.4597926
1104,2,4478000.0,933.0,"Char Park, Kolkata",2,1,East,2.0,6.0,0,0,0,0,0,3.0,2,0,4,1,1,1,1,1,0,0,0,1,1,0,0,15.314687299454793,22.578579,88.3551327
1105,2,3385000.0,915.0,Rajarhat,2,1,North-West,1.0,4.0,0,0,0,0,0,3.0,2,0,4,1,1,1,1,1,1,1,1,1,1,0,0,15.034864759749444,25.7967438,89.5446589
1106,2,4635000.0,927.0,"Kalikapur, Kolkata",2,1,East,4.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,15.3491469727318,22.5053017,88.4009957
1107,2,2260000.0,960.0,"Madhyamgram, North 24 Parganas",2,1,South,3.0,4.0,0,0,1,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,14.630875813726249,22.6947839,88.4530183
1108,2,4900000.0,864.0,"Action Area 2, Kolkata",2,1,South-West,4.0,4.0,0,0,0,0,0,0.5,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,15.404745967162468,22.6202131,88.4681187
1109,2,4396000.0,1142.0,Rajarhat,2,1,South,2.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,15.29620582198515,25.7967438,89.5446589
1110,2,4200000.0,850.0,"Adarsha Nagar, Kolkata",2,1,South-West,2.0,3.0,0,0,0,0,0,12.5,2,2,3,0,0,0,1,0,0,0,0,1,0,0,0,15.250595321348806,22.5003756,88.3750985
1111,3,5800000.0,1338.0,"New Garia, Kolkata",2,1,South-East,2.0,3.0,0,0,0,0,0,3.0,2,0,3,1,0,1,1,0,0,0,0,1,0,0,0,15.573368647930426,22.4727076,88.3977962
1112,2,3655000.0,731.0,"Rajarhat, North 24 Parganas",2,1,North,3.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,15.11160692476379,22.6286173,88.44061
1113,3,6185000.0,1237.0,"Baguiati, Kolkata",2,1,South,4.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,15.6376377254902,22.613274,88.4246327
1114,2,4250000.0,850.0,"Bansdroni, Kolkata",2,1,North-West,2.0,3.0,1,0,0,0,0,3.0,2,0,1,1,0,1,1,1,0,0,0,1,0,0,0,15.26242977619469,22.4735864,88.3606732
1115,2,4517000.0,961.0,"Char Park, Kolkata",2,1,South-East,5.0,6.0,0,0,0,0,0,0.5,2,1,6,1,1,1,1,1,1,0,0,1,1,0,0,15.323358836022592,22.578579,88.3551327
1116,2,2595000.0,810.0,Panihati,2,1,West,2.0,4.0,0,0,1,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,14.769097459938507,22.6950342,88.4073585
1117,3,6240000.0,1200.0,"South Dumdum, Kolkata",2,1,North-East,6.0,6.0,0,0,0,0,0,3.0,2,0,1,1,1,1,1,0,0,0,0,1,0,0,0,15.646490900602007,22.6380124,88.3958929
1118,2,1926000.0,642.0,"Boral, Kolkata",2,1,South-West,2.0,3.0,0,0,0,0,0,3.0,2,0,1,0,0,1,1,1,0,0,0,1,0,0,0,14.470956390550873,22.5697,88.3630976
1119,2,3063000.0,806.0,"Garia, Kolkata",2,1,South-East,2.0,3.0,1,0,0,0,0,0.5,2,0,0,1,0,1,1,0,0,0,0,1,0,0,0,14.934905712292167,22.4727076,88.3977962
1120,3,4715000.0,1241.0,"Rajarhat, North 24 Parganas",2,1,South,1.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,0,0,0,0,0,15.36625968613875,22.6286173,88.44061
1121,2,4728000.0,892.0,"Action Area 2, Kolkata",2,1,South-West,4.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,15.36901304957397,22.6202131,88.4681187
1122,2,2100000.0,935.0,"New Barrackpur, North 24 Parganas",2,1,East,1.0,4.0,0,0,1,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,14.557448378884017,22.679688,88.4498321
1123,2,4598000.0,836.0,"Action Area 2, Kolkata",2,1,South,3.0,4.0,0,0,0,0,0,0.5,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,15.341132201791105,22.6202131,88.4681187
1124,3,4700000.0,1250.0,"Uttarpara, Hooghly",2,2,North-East,4.0,4.0,0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,1,1,1,0,0,0,15.363073279446224,22.6670459,88.3411458
1125,3,7690000.000000001,1183.0,"Action Area 2, Kolkata",2,1,South-East,2.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,15.85543147152083,22.6202131,88.4681187
1126,2,2233000.0,812.0,"Konnagar, Hooghly",2,1,South-East,1.0,5.0,0,0,0,0,0,0.5,2,0,2,0,1,0,1,1,0,0,0,1,0,0,0,14.618856978650228,22.69972,88.3519784
1127,2,2300000.0,803.0,"Sodepur, Kolkata North",2,1,East,1.0,4.0,0,0,1,0,0,3.0,2,0,0,1,0,0,1,1,1,0,0,0,0,0,0,14.648420115681892,22.7001796,88.3791567
1128,3,5700000.0,1101.0,"Sodepur, Kolkata North",2,1,East,12.0,19.0,0,0,0,0,0,3.0,2,0,5,1,1,1,1,1,1,1,1,0,1,0,0,15.55597690824336,22.7001796,88.3791567
1129,3,3980000.0,1206.0,"Dum Dum Cantt, South Dumdum",2,1,North,1.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,15.19679262851687,22.6375838,88.412158
1130,2,2574000.0,780.0,"Dum Dum Cantt, South Dumdum",2,1,South-West,4.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,14.760972055638522,22.6375838,88.412158
