BHK,Price(lakhs),Area,Bathrooms,Balcony,Floor,Total_Floors,Store_Room,Study_Room,Pooja_Room,Servant_Room,Property_Age_Years,Area_Type_Encoded,Furnishing_Level_Code,Facility_Premium,Lift,Maintenance,WaterStorage,VaastuCompliant,FireSecurity,VisitorParking,Intercom,Park,AiryRooms,Gym,Latitude,Longitude,Floor_Ratio
3,110.0,1400.0,2,1,2.0,4.0,0,0,0,0,0.5,2,0,0,1,1,1,1,0,1,1,1,0,0,22.5743093,88.4558557,0.5
2,67.0,850.0,2,1,1.0,3.0,0,0,0,0,3.0,2,2,0,1,0,1,1,1,1,0,1,0,0,22.5685792,88.2942109,0.3333333333333333
3,75.0,1100.0,2,1,3.0,4.0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,0,0,1,0,22.4727076,88.3977962,0.75
2,50.0,1035.0,2,1,6.0,6.0,0,0,0,0,3.0,2,2,11,1,1,1,1,1,1,1,1,1,1,22.6313786,88.4424235,1.0
3,39.3,1310.0,2,2,2.0,5.0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,0,0,1,0,22.69972,88.3519784,0.4
3,28.0,1000.0,2,1,4.0,5.0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,0,0,1,0,22.69972,88.3519784,0.8
2,19.31,702.0,2,1,5.0,5.0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,0,0,1,0,22.69972,88.3519784,1.0
3,52.0,1277.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,3,1,0,0,1,0,0,0,0,1,0,22.477646,88.4399813,0.5
3,69.19,1193.0,2,1,2.0,3.0,0,0,0,0,0.5,2,0,2,1,1,1,1,0,0,1,0,1,0,22.5240566,88.2710655,0.6666666666666666
3,66.88,1153.0,2,1,1.0,3.0,0,0,0,0,0.5,2,0,2,1,1,1,0,1,0,0,0,1,0,22.5240566,88.2710655,0.3333333333333333
3,70.41,1214.0,2,1,1.0,3.0,0,0,0,0,3.0,2,0,2,1,1,1,1,0,0,1,0,1,0,22.5240566,88.2710655,0.3333333333333333
3,67.8,1169.0,2,2,2.0,3.0,0,0,0,0,3.0,2,0,2,1,1,1,1,0,0,0,0,1,0,22.5240566,88.2710655,0.6666666666666666
3,70.0,1465.0,2,1,3.0,4.0,0,0,0,0,12.5,2,0,0,1,1,1,0,0,1,0,0,1,0,22.5240566,88.2710655,0.75
3,80.0,1460.0,2,2,2.0,3.0,0,0,0,0,3.0,2,0,0,1,1,1,0,0,1,0,0,1,0,22.4960484,88.3822296,0.6666666666666666
3,78.3,1224.0,2,1,1.0,3.0,0,0,0,0,3.0,2,0,0,1,1,1,0,0,1,0,0,1,0,22.5019776,88.3578139,0.3333333333333333
3,43.5,1240.0,2,2,1.0,4.0,0,0,0,0,3.0,2,0,1,1,1,1,0,0,1,1,0,0,1,22.4541674,88.4183764,0.25
3,70.0,1432.0,2,1,1.0,4.0,0,0,0,0,3.0,2,0,2,1,1,1,1,0,0,1,0,1,0,22.5240566,88.2710655,0.25
3,50.4,1200.0,2,1,2.0,3.0,0,0,0,0,3.0,2,0,2,1,1,1,1,0,0,0,0,1,0,22.477646,88.4399813,0.6666666666666666
3,72.0,1260.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,0,0,1,0,0,1,0,22.5003756,88.3750985,0.5
3,60.0,1460.0,2,1,2.0,4.0,0,0,0,0,0.5,2,0,3,1,0,1,1,0,0,0,0,1,0,22.477646,88.4399813,0.5
2,30.57,861.0,2,1,5.0,5.0,0,0,0,0,0.5,2,0,0,1,0,0,0,0,0,0,0,0,0,22.6344962,88.4157144,1.0
3,68.02,1308.0,2,2,2.0,5.0,0,0,1,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,22.6129078,88.4665536,0.4
3,105.0,1450.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,0,1,0,1,0,0,22.5743093,88.4558557,0.75
3,120.0,1749.0,3,1,2.0,4.0,0,0,0,0,0.5,2,0,0,0,1,0,1,1,1,0,0,0,0,22.5743093,88.4558557,0.5
2,21.53,769.0,2,1,2.0,5.0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,0,1,1,0,22.69972,88.3519784,0.4
2,43.9,878.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,0,1,0,0,0,0,0,22.6286173,88.44061,0.75
2,43.0,860.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,0,0,0,0,0,22.6286173,88.44061,0.75
2,29.5,870.0,2,1,2.0,4.0,0,0,0,0,0.5,2,0,1,1,1,1,0,0,1,1,0,0,1,22.4541674,88.4183764,0.5
3,70.0,1000.0,2,1,1.0,4.0,0,0,0,0,-0.5,2,0,0,1,0,1,0,0,0,0,0,0,0,22.6202131,88.4681187,0.25
2,35.5,816.0,2,1,4.0,4.0,0,0,0,0,3.0,2,0,0,1,0,1,0,0,0,0,0,0,0,22.5135613,88.3812157,1.0
3,140.0,1568.0,2,3,17.0,17.0,0,0,1,0,3.0,2,2,5,1,1,1,1,1,1,1,1,0,1,22.8285164,88.3801893,1.0
2,145.0,1100.0,2,1,15.0,20.0,0,1,0,0,3.0,2,0,5,1,1,1,1,1,1,1,1,1,1,22.5959131,88.4878653,0.75
2,30.4,870.0,2,1,1.0,4.0,0,0,0,0,3.0,2,0,1,1,1,1,0,0,1,1,0,0,1,22.4541674,88.4183764,0.25
3,160.0,1360.0,2,1,2.0,4.0,0,0,0,0,0.5,2,0,0,1,0,1,1,0,0,0,0,1,0,22.5056055,88.363674,0.5
2,97.0,1118.0,2,1,1.0,3.0,0,0,0,0,0.5,2,0,1,1,0,1,1,0,0,0,0,1,0,22.5080547,88.3533289,0.3333333333333333
3,62.16,1295.0,2,1,3.0,5.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,0,0,0,0,0,22.6380124,88.3958929,0.6
3,105.0,1395.0,3,1,8.0,24.0,0,0,0,0,3.0,2,0,3,1,0,0,0,0,0,1,1,0,1,22.7241945,88.4837829,0.3333333333333333
2,61.0,850.0,2,1,11.0,24.0,0,0,0,0,3.0,2,0,3,1,0,0,0,0,0,1,1,0,1,22.7241945,88.4837829,0.4583333333333333
2,95.0,958.0,2,2,10.0,18.0,0,0,0,0,3.0,2,0,4,1,0,0,1,0,0,1,1,0,1,22.6059241,88.3863913,0.5555555555555556
3,52.0,1018.0,2,1,1.0,4.0,0,0,0,0,0.5,2,0,6,1,0,1,1,1,0,1,1,1,1,22.4541674,88.4183764,0.25
2,32.0,850.0,2,1,2.0,4.0,0,0,0,0,3.0,1,0,8,1,1,1,1,1,1,1,1,1,1,22.4145089,88.2839351,0.5
3,105.0,1390.0,2,1,4.0,4.0,0,0,0,0,7.5,2,0,0,1,0,1,0,0,0,0,0,1,0,22.4956263,88.398449,1.0
3,40.0,1210.0,3,1,1.0,4.0,0,0,0,0,0.5,2,0,4,1,1,1,0,1,1,0,0,1,1,22.69972,88.3519784,0.25
2,36.76,855.0,2,1,1.0,5.0,0,0,0,0,0.5,2,0,0,1,1,0,1,1,1,0,0,0,0,22.6375838,88.412158,0.2
3,125.0,1480.0,2,2,5.0,16.0,0,0,0,0,3.0,2,0,5,1,1,0,1,0,0,1,1,0,1,22.5959131,88.4878653,0.3125
3,95.0,1460.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,0,0,1,0,0,0,0,22.5758538,88.4586199,0.75
3,74.0,1251.0,2,2,3.0,4.0,0,0,0,0,7.5,2,1,4,1,1,1,0,1,1,1,1,1,1,22.4662345,88.4025921,0.75
2,32.0,800.0,2,1,3.0,4.0,0,0,0,0,12.5,0,2,2,0,1,1,0,0,0,0,0,0,0,22.4817518,88.3543065,0.75
3,130.0,1670.0,3,2,7.0,12.0,0,0,0,0,0.5,2,0,12,1,1,1,1,1,1,1,1,1,1,22.5959131,88.4878653,0.5833333333333334
2,90.0,1214.0,2,2,15.0,33.0,0,0,0,0,3.0,2,2,4,1,1,1,1,1,1,1,1,0,1,22.5959131,88.4878653,0.4545454545454545
3,102.0,1264.0,2,1,6.0,27.0,0,0,0,0,12.5,2,1,6,1,1,1,0,1,1,1,1,1,1,22.4690721,88.3912838,0.2222222222222222
3,49.86,1108.0,2,1,1.0,4.0,0,0,0,0,0.5,2,0,0,1,1,0,0,1,0,0,0,0,0,22.477646,88.4399813,0.25
3,144.0,1284.0,2,1,3.0,4.0,0,0,0,1,3.0,2,0,3,1,0,1,1,0,1,1,0,1,0,22.5194439,88.365148,0.75
3,161.00000000000003,1381.0,2,1,2.0,4.0,0,0,0,1,0.5,2,0,3,1,0,1,1,0,1,1,0,1,0,22.5194439,88.365148,0.5
2,33.06,870.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,5,1,0,1,1,1,1,0,0,1,1,25.7967438,89.5446589,0.5
3,68.13,1514.0,2,2,2.0,4.0,0,0,0,0,3.0,2,0,6,1,1,1,1,1,1,0,0,1,1,25.7967438,89.5446589,0.5
3,100.0,1264.0,2,1,10.0,27.0,0,0,0,0,7.5,2,0,2,1,1,1,1,1,1,1,1,0,0,22.4690721,88.3912838,0.3703703703703703
3,92.0,1700.0,2,1,2.0,7.0,0,0,0,0,3.0,2,0,4,1,0,1,1,1,1,1,1,0,1,22.4727076,88.3977962,0.2857142857142857
2,25.95,811.0,2,1,5.0,6.0,0,0,0,0,0.5,2,0,0,1,0,1,1,0,1,0,0,0,0,22.7001796,88.3791567,0.8333333333333334
3,60.82,1448.0,2,1,4.0,6.0,0,0,0,0,0.5,2,0,0,1,0,1,0,1,0,1,0,0,0,22.9453159,88.4597926,0.6666666666666666
2,31.0,837.0,2,1,4.0,4.0,0,0,0,0,3.0,2,0,0,1,1,0,1,0,0,0,0,0,0,13.0479657,77.6452691,1.0
2,40.18,980.0,2,1,3.0,5.0,0,0,0,0,3.0,2,0,0,1,1,0,1,0,0,1,0,0,0,13.0479657,77.6452691,0.6
3,41.25,1115.0,2,1,1.0,4.0,0,0,0,0,3.0,2,0,0,1,1,0,1,0,0,1,0,0,0,13.0479657,77.6452691,0.25
2,30.0,811.0,2,1,3.0,5.0,0,0,0,0,3.0,2,0,0,1,0,0,1,0,0,0,0,0,0,13.0479657,77.6452691,0.6
3,54.0,1350.0,2,1,1.0,5.0,0,0,0,0,3.0,2,0,0,1,1,0,1,0,0,0,0,0,0,13.0479657,77.6452691,0.2
2,34.62,989.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,0,1,1,0,1,0,0,0,0,0,0,13.0479657,77.6452691,0.75
2,27.3,780.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,0,1,1,0,1,0,0,0,0,0,0,13.0479657,77.6452691,0.75
3,38.15,1100.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,0,1,0,0,1,0,0,0,0,0,0,13.0479657,77.6452691,0.5
3,60.0,1406.0,2,1,5.0,7.0,0,0,0,0,7.5,2,0,5,1,1,1,1,1,1,1,1,1,1,22.4541674,88.4183764,0.7142857142857143
3,41.93,1198.0,2,1,4.0,4.0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,0,0,1,0,22.6743641,88.3432884,1.0
3,41.62,1287.0,2,2,1.0,4.0,0,0,0,0,3.0,2,0,1,1,0,0,0,0,0,1,0,0,1,22.4541674,88.4183764,0.25
3,42.16,1240.0,2,2,2.0,4.0,0,0,0,0,0.5,2,0,1,1,1,1,0,0,1,1,0,0,1,22.4541674,88.4183764,0.5
3,150.0,2185.0,3,2,8.0,13.0,0,1,0,0,7.5,2,2,4,1,1,0,1,1,1,1,1,0,1,22.5959131,88.4878653,0.6153846153846154
3,95.0,1200.0,2,2,3.0,9.0,0,0,0,0,7.5,2,2,3,1,1,1,1,1,1,1,1,0,1,22.5959131,88.4878653,0.3333333333333333
2,18.93,728.0,2,1,4.0,4.0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,0,1,1,0,22.6836507,88.3417989,1.0
3,27.3,1050.0,2,1,4.0,4.0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,0,1,1,1,0,22.6836507,88.3417989,1.0
2,21.98,785.0,2,1,1.0,3.0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,0,0,1,0,22.6836507,88.3417989,0.3333333333333333
3,40.32,1440.0,2,1,3.0,3.0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,0,1,1,0,22.6836507,88.3417989,1.0
3,28.5,1000.0,2,1,4.0,4.0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,0,0,1,0,22.6836507,88.3417989,1.0
2,21.63,865.0,2,1,4.0,4.0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,1,1,1,0,22.6836507,88.3417989,1.0
2,20.1,773.0,2,1,2.0,3.0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,1,1,1,0,22.6836507,88.3417989,0.6666666666666666
3,35.38,931.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,5,1,1,1,1,1,1,0,1,1,1,25.7967438,89.5446589,0.75
4,87.07,1935.0,4,2,2.0,4.0,0,0,0,0,3.0,2,0,6,1,1,1,1,1,0,1,0,1,1,25.7967438,89.5446589,0.5
3,196.0,1085.0,3,3,6.0,20.0,0,1,0,0,0.5,0,0,3,1,1,1,1,1,1,1,1,0,1,22.5959131,88.4878653,0.3
2,26.35,732.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,0,0,0,25.7967438,89.5446589,0.5
2,35.75,872.0,2,1,1.0,4.0,0,0,0,0,3.0,2,0,1,1,1,0,1,1,0,1,0,0,0,25.7967438,89.5446589,0.25
3,90.0,1070.0,2,1,2.0,10.0,0,0,0,0,7.5,0,0,4,1,1,1,1,1,1,1,1,0,1,22.5959131,88.4878653,0.2
2,51.0,906.0,2,2,11.0,15.0,0,0,0,0,3.0,2,0,5,1,1,1,1,1,1,1,1,1,1,22.4440966,88.3017146,0.7333333333333333
2,54.0,998.0,2,1,4.0,5.0,0,0,0,0,0.5,2,0,0,1,0,1,1,0,1,0,0,0,0,22.4662345,88.4025921,0.8
3,105.0,1500.0,2,2,1.0,12.0,0,0,0,0,0.5,2,0,4,1,1,1,1,1,1,1,0,1,0,22.5743093,88.4558557,0.0833333333333333
3,62.0,1379.0,2,1,4.0,4.0,0,0,0,0,12.5,2,0,1,1,0,1,0,1,1,0,1,1,0,22.4727076,88.3977962,1.0
3,82.0,1150.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,3,1,1,1,1,1,1,0,0,1,0,22.5743093,88.4558557,0.75
3,33.0,815.0,2,1,1.0,4.0,0,0,0,0,3.0,2,0,1,1,0,0,0,0,0,0,0,1,0,22.6380124,88.3958929,0.25
3,235.0,918.0,3,2,17.0,20.0,0,0,1,0,3.0,0,0,4,1,1,1,0,1,0,1,1,0,1,22.5959131,88.4878653,0.85
2,145.0,1100.0,2,1,10.0,20.0,0,0,1,0,3.0,2,0,5,1,1,1,0,1,0,1,1,0,1,22.5959131,88.4878653,0.5
2,100.0,1057.0,2,1,6.0,18.0,0,1,0,0,3.0,2,0,2,1,0,0,0,0,0,1,1,0,1,22.5959131,88.4878653,0.3333333333333333
3,135.0,1156.0,2,1,2.0,18.0,0,0,1,0,3.0,2,0,3,1,0,0,0,0,0,1,1,0,1,22.5959131,88.4878653,0.1111111111111111
2,33.3,740.0,1,1,3.0,5.0,0,0,0,0,3.0,2,0,1,1,0,0,1,0,1,0,0,1,0,22.6380124,88.3958929,0.6
2,46.0,668.0,2,1,2.0,4.0,0,0,0,0,3.0,2,2,2,1,0,1,1,1,1,0,0,1,0,22.4495236,88.3955392,0.5
2,41.0,837.0,2,1,3.0,3.0,0,0,0,0,3.0,2,0,0,1,0,1,1,0,1,0,0,0,0,22.4727076,88.3977962,1.0
2,32.0,900.0,2,1,1.0,3.0,0,0,0,0,3.0,2,0,0,1,0,1,1,1,1,0,0,0,0,22.4662366,88.4050198,0.3333333333333333
2,38.0,815.0,2,1,3.0,3.0,0,0,0,0,7.5,2,0,1,0,0,1,0,0,1,0,0,1,0,22.4960484,88.3822296,1.0
2,34.5,852.0,2,1,3.0,3.0,0,0,0,0,3.0,2,0,1,1,0,1,1,1,1,0,0,1,0,22.4286007,88.3882694,1.0
2,36.0,882.0,2,1,3.0,3.0,0,0,0,0,3.0,2,0,1,1,0,1,1,1,1,0,0,1,0,22.4286007,88.3882694,1.0
2,38.0,768.0,2,1,4.0,4.0,0,0,0,0,7.5,0,0,7,1,1,1,1,1,1,1,1,1,1,22.4727076,88.3977962,1.0
2,41.0,975.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,1,1,0,1,1,1,1,0,0,1,0,22.4727076,88.3977962,0.5
2,46.4,800.0,2,1,3.0,3.0,0,0,0,0,0.5,2,0,0,1,1,1,0,0,0,0,0,1,0,22.506758,88.3817559,1.0
4,550.0,4450.0,4,2,26.0,32.0,0,0,0,1,7.5,2,0,6,1,1,1,1,1,1,1,1,1,1,22.5959131,88.4878653,0.8125
3,145.0,1181.0,2,1,2.0,4.0,0,0,0,1,3.0,2,0,3,1,0,1,1,0,1,1,0,1,0,22.5108385,88.3492653,0.5
2,24.9,859.0,2,1,2.0,4.0,0,0,1,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,22.679688,88.4498321,0.5
2,24.2,803.0,2,1,2.0,4.0,0,0,1,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,22.6950342,88.4073585,0.5
3,75.0,1300.0,2,1,3.0,4.0,0,0,0,0,7.5,2,0,4,1,1,0,0,0,0,1,1,0,1,22.4495236,88.3955392,0.75
3,72.0,1201.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,0,0,0,0,0,0,22.6202131,88.4681187,0.5
3,64.43,1239.0,2,1,4.0,4.0,0,0,0,0,3.0,2,0,3,1,0,0,1,0,0,0,0,1,0,22.4727076,88.3977962,1.0
3,45.0,1100.0,2,1,4.0,5.0,0,0,0,0,7.5,2,0,0,1,0,1,0,1,0,0,0,1,0,22.6286173,88.44061,0.8
3,115.0,1291.0,2,2,5.0,13.0,0,0,0,0,3.0,2,0,3,1,1,1,1,1,1,1,1,0,1,25.7967438,89.5446589,0.3846153846153846
1,40.0,615.0,2,1,1.0,10.0,0,0,0,0,3.0,2,0,3,1,1,1,1,1,1,1,1,1,1,22.5959131,88.4878653,0.1
2,40.4,808.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,0,0,0,0,0,22.6286173,88.44061,0.75
3,48.0,1107.0,2,1,1.0,3.0,0,0,0,0,0.5,2,0,2,1,1,1,1,0,0,0,0,1,0,22.477646,88.4399813,0.3333333333333333
2,45.05,850.0,1,1,3.0,3.0,0,0,0,0,0.5,2,0,2,1,1,1,1,0,0,0,0,1,0,22.4960484,88.3822296,1.0
3,410.0,2630.0,3,1,2.0,10.0,0,0,0,0,3.0,2,1,0,1,1,1,1,1,1,1,1,1,0,22.5264928,88.3323692,0.2
2,22.2,764.0,2,1,4.0,4.0,0,0,1,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,22.6950342,88.4073585,1.0
2,22.75,650.0,1,1,3.0,4.0,0,0,0,0,0.5,2,0,0,1,0,0,0,0,0,0,0,0,0,13.0479657,77.6452691,0.75
2,31.57,872.0,2,1,5.0,5.0,0,0,0,0,0.5,2,0,0,1,0,0,0,0,0,0,0,0,0,13.0479657,77.6452691,1.0
3,78.6,1497.0,2,2,6.0,8.0,0,0,0,0,0.5,2,0,0,1,1,1,1,1,1,1,1,0,0,22.6286173,88.44061,0.75
2,60.0,885.0,2,1,6.0,9.0,0,0,0,0,3.0,2,0,8,1,1,1,1,1,1,1,1,1,1,22.578579,88.3551327,0.6666666666666666
3,99.0,1300.0,3,1,11.0,24.0,0,0,0,0,3.0,2,1,2,1,0,0,0,0,0,1,1,0,1,22.7241945,88.4837829,0.4583333333333333
2,59.0,840.0,2,1,24.0,25.0,0,0,0,0,3.0,2,0,2,1,0,0,0,0,0,1,1,0,1,22.7241945,88.4837829,0.96
3,83.0,1300.0,2,1,1.0,3.0,0,0,0,0,3.0,2,0,0,1,1,1,0,0,1,0,0,1,0,22.5053017,88.4009957,0.3333333333333333
3,90.46,1350.0,2,1,1.0,4.0,0,0,0,0,3.0,2,0,0,1,0,1,1,0,1,0,0,0,0,22.5003756,88.3750985,0.25
3,88.0,1244.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,0,1,1,0,1,1,1,0,0,0,0,22.5743093,88.4558557,0.75
3,120.0,1700.0,2,2,2.0,4.0,0,0,0,0,0.5,2,0,0,1,1,1,1,0,0,0,1,0,0,22.5743093,88.4558557,0.5
3,44.1,1050.0,2,1,2.0,4.0,1,1,0,0,-0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,22.477646,88.4399813,0.5
2,48.05,1001.0,2,1,1.0,6.0,0,0,0,0,3.0,2,0,4,1,1,1,1,0,0,0,0,1,1,22.578579,88.3551327,0.1666666666666666
3,59.0,1160.0,2,2,5.0,19.0,0,0,0,0,3.0,2,0,5,1,1,1,1,1,1,1,1,0,1,22.7001796,88.3791567,0.2631578947368421
3,58.51,1245.0,2,1,3.0,4.0,0,0,0,0,0.5,2,0,0,1,1,0,0,0,0,0,0,0,0,22.477646,88.4399813,0.75
4,89.7,1795.0,3,2,2.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,22.5053017,88.4009957,0.5
2,27.5,720.0,1,1,1.0,3.0,0,0,0,0,3.0,2,0,0,0,0,0,0,0,0,0,0,0,0,22.6286173,88.44061,0.3333333333333333
3,106.0,1450.0,2,2,1.0,4.0,0,0,0,0,0.5,2,0,0,1,1,1,1,0,1,0,1,0,0,22.5743093,88.4558557,0.25
2,35.56,1016.0,2,1,5.0,5.0,0,0,0,0,3.0,2,0,0,1,1,0,1,0,0,0,0,0,0,22.9453159,88.4597926,1.0
3,125.0,1720.0,3,1,2.0,4.0,0,0,0,0,0.5,2,0,0,1,0,1,0,0,0,0,0,0,0,22.5743093,88.4558557,0.5
3,72.0,1511.0,2,1,1.0,7.0,0,0,0,0,7.5,2,0,5,1,1,1,1,1,1,1,1,1,1,22.6670459,88.3411458,0.1428571428571428
3,38.0,1357.0,2,1,1.0,3.0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,0,1,1,0,22.6836507,88.3417989,0.3333333333333333
3,82.0,1250.0,2,1,1.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,0,1,1,1,0,0,22.5743093,88.4558557,0.25
1,41.0,780.0,2,1,4.0,6.0,0,0,0,0,7.5,1,2,4,1,1,0,1,0,0,0,1,0,1,25.7967438,89.5446589,0.6666666666666666
2,55.0,931.0,2,1,4.0,4.0,0,0,0,0,7.5,2,0,4,1,1,0,0,0,0,1,1,0,1,22.4495236,88.3955392,1.0
3,70.0,1181.0,2,1,3.0,4.0,0,0,0,0,0.5,2,0,0,1,1,0,1,1,1,0,0,0,0,22.6202131,88.4681187,0.75
2,29.74,826.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,0,1,1,0,1,1,0,0,0,0,0,22.9453159,88.4597926,0.5
3,107.0,1261.0,3,1,3.0,12.0,0,0,0,0,3.0,2,0,4,1,1,1,1,1,1,1,1,0,1,22.5959131,88.4878653,0.25
3,37.32,1357.0,2,1,4.0,5.0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,1,1,0,0,22.69972,88.3519784,0.8
3,27.5,1000.0,2,1,4.0,5.0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,1,1,1,0,22.69972,88.3519784,0.8
2,25.58,930.0,2,1,2.0,5.0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,1,1,1,0,22.69972,88.3519784,0.4
2,23.82,866.0,2,1,3.0,5.0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,1,1,1,0,22.69972,88.3519784,0.6
2,22.47,817.0,2,1,2.0,5.0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,1,1,1,0,22.69972,88.3519784,0.4
2,21.42,779.0,2,1,2.0,5.0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,0,1,1,0,22.69972,88.3519784,0.4
3,28.02,1019.0,2,1,1.0,5.0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,0,1,1,0,22.69972,88.3519784,0.2
3,26.99,1038.0,2,2,1.0,5.0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,1,1,1,0,22.69972,88.3519784,0.2
2,21.45,825.0,2,1,3.0,5.0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,1,1,1,0,22.69972,88.3519784,0.6
3,22.23,855.0,2,1,2.0,5.0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,1,1,1,0,22.69972,88.3519784,0.4
3,28.08,1080.0,2,1,2.0,5.0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,1,1,1,0,22.69972,88.3519784,0.4
2,19.25,550.0,1,1,2.0,4.0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,0,0,1,0,22.6836507,88.3417989,0.5
3,35.0,1000.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,22.6836507,88.3417989,0.5
3,26.84,976.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,0,0,1,0,22.6743641,88.3432884,0.75
2,27.6,920.0,2,1,3.0,3.0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,0,0,1,0,22.6743641,88.3432884,1.0
3,85.0,1373.0,2,1,7.0,11.0,0,0,0,0,3.0,2,0,5,1,1,1,0,1,1,1,1,1,1,22.6670459,88.3411458,0.6363636363636364
2,29.91,787.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,5,1,1,1,1,0,0,0,0,1,1,25.7967438,89.5446589,0.5
2,44.08,1160.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,0,0,0,0,0,25.7967438,89.5446589,0.75
2,58.0,1025.0,2,0,4.0,11.0,0,0,0,0,3.0,2,1,5,1,1,1,1,1,1,1,1,1,1,22.6670459,88.3411458,0.3636363636363636
2,99.0,1075.0,2,1,2.0,13.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,1,22.5053017,88.4009957,0.1538461538461538
3,45.6,1339.0,2,2,4.0,4.0,0,0,0,0,3.0,2,0,1,1,0,0,0,0,0,1,0,0,1,22.4541674,88.4183764,1.0
2,23.0,605.0,1,1,3.0,4.0,0,0,0,0,3.0,2,0,1,1,0,0,0,0,0,0,0,1,0,22.6380124,88.3958929,0.75
2,29.5,850.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,1,1,0,0,0,0,0,0,0,1,0,22.6380124,88.3958929,0.75
3,70.0,1150.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,0,1,1,0,1,1,1,0,0,0,0,22.6202131,88.4681187,0.75
2,29.6,800.0,1,1,3.0,4.0,0,0,0,0,3.0,2,0,1,1,0,0,0,0,0,0,0,1,0,22.6380124,88.3958929,0.75
3,95.0,1178.0,3,1,3.0,7.0,0,0,1,0,3.0,2,0,5,1,1,1,1,1,1,1,1,1,1,22.5565107,88.3795946,0.4285714285714285
3,76.0,1176.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,22.5053017,88.4009957,0.75
3,52.0,1050.0,2,1,1.0,3.0,0,0,0,0,0.5,2,0,0,1,1,1,0,0,1,0,0,1,0,22.4960484,88.3822296,0.3333333333333333
