BHK,Price,Area,Bathrooms,Balcony,Floor,Total Floors,Store_Room,Study_Room,Pooja_Room,Servant_Room,Property_Age_Years,Area_Type_Encoded,Furnishing_Level_Code,Facility_Premium,Lift,Maintenance,WaterStorage,VaastuCompliant,FireSecurity,VisitorParking,Intercom,Park,AiryRooms,Gym,Overlook_Pool,Overlook_Club,Latitude,Longitude,Floor_Ratio
4,55000000.0,4450.0,4,2,26.0,32.0,0,0,0,1,7.5,2,0,6,1,1,1,1,1,1,1,1,1,1,0,0,22.5959131,88.4878653,0.8125
3,14500000.0,1181.0,2,1,2.0,4.0,0,0,0,1,3.0,2,0,3,1,0,1,1,0,1,1,0,1,0,0,0,22.5108385,88.3492653,0.5
2,2490000.0,859.0,2,1,2.0,4.0,0,0,1,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,22.679688,88.4498321,0.5
2,2420000.0,803.0,2,1,2.0,4.0,0,0,1,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,22.6950342,88.4073585,0.5
3,7500000.0,1300.0,2,1,3.0,4.0,0,0,0,0,7.5,2,0,4,1,1,0,0,0,0,1,1,0,1,0,0,22.4495236,88.3955392,0.75
3,7200000.0,1201.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,22.6202131,88.4681187,0.5
3,6443000.000000001,1239.0,2,1,4.0,4.0,0,0,0,0,3.0,2,0,3,1,0,0,1,0,0,0,0,1,0,0,0,22.4727076,88.3977962,1.0
3,4500000.0,1100.0,2,1,4.0,5.0,0,0,0,0,7.5,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0,22.6286173,88.44061,0.8
3,11500000.0,1291.0,2,2,5.0,13.0,0,0,0,0,3.0,2,0,3,1,1,1,1,1,1,1,1,0,1,0,0,25.7967438,89.5446589,0.38461538461538464
1,4000000.0,615.0,2,1,1.0,10.0,0,0,0,0,3.0,2,0,3,1,1,1,1,1,1,1,1,1,1,0,0,22.5959131,88.4878653,0.1
2,4040000.0,808.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,22.6286173,88.44061,0.75
3,4800000.0,1107.0,2,1,1.0,3.0,0,0,0,0,0.5,2,0,2,1,1,1,1,0,0,0,0,1,0,0,0,22.477646,88.4399813,0.3333333333333333
2,4505000.0,850.0,1,1,3.0,3.0,0,0,0,0,0.5,2,0,2,1,1,1,1,0,0,0,0,1,0,0,0,22.4960484,88.3822296,1.0
3,41000000.0,2630.0,3,1,2.0,10.0,0,0,0,0,3.0,2,1,0,1,1,1,1,1,1,1,1,1,0,0,0,22.5264928,88.3323692,0.2
2,2220000.0,764.0,2,1,4.0,4.0,0,0,1,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,22.6950342,88.4073585,1.0
2,2275000.0,650.0,1,1,3.0,4.0,0,0,0,0,0.5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.0479657,77.6452691,0.75
2,3157000.0,872.0,2,1,5.0,5.0,0,0,0,0,0.5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.0479657,77.6452691,1.0
3,7859999.999999999,1497.0,2,2,6.0,8.0,0,0,0,0,0.5,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,22.6286173,88.44061,0.75
2,6000000.0,885.0,2,1,6.0,9.0,0,0,0,0,3.0,2,0,8,1,1,1,1,1,1,1,1,1,1,0,0,22.578579,88.3551327,0.6666666666666666
3,9900000.0,1300.0,3,1,11.0,24.0,0,0,0,0,3.0,2,1,2,1,0,0,0,0,0,1,1,0,1,0,0,22.7241945,88.4837829,0.4583333333333333
2,5900000.0,840.0,2,1,24.0,25.0,0,0,0,0,3.0,2,0,2,1,0,0,0,0,0,1,1,0,1,0,0,22.7241945,88.4837829,0.96
3,8300000.0,1300.0,2,1,1.0,3.0,0,0,0,0,3.0,2,0,0,1,1,1,0,0,1,0,0,1,0,0,0,22.5053017,88.4009957,0.3333333333333333
3,9046000.0,1350.0,2,1,1.0,4.0,0,0,0,0,3.0,2,0,0,1,0,1,1,0,1,0,0,0,0,0,0,22.5003756,88.3750985,0.25
3,8800000.0,1244.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,0,1,1,0,1,1,1,0,0,0,0,0,0,22.5743093,88.4558557,0.75
3,12000000.0,1700.0,2,2,2.0,4.0,0,0,0,0,0.5,2,0,0,1,1,1,1,0,0,0,1,0,0,0,0,22.5743093,88.4558557,0.5
3,4410000.0,1050.0,2,1,2.0,4.0,1,1,0,0,-0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.477646,88.4399813,0.5
2,4805000.0,1001.0,2,1,1.0,6.0,0,0,0,0,3.0,2,0,4,1,1,1,1,0,0,0,0,1,1,0,0,22.578579,88.3551327,0.16666666666666666
3,5900000.0,1160.0,2,2,5.0,19.0,0,0,0,0,3.0,2,0,5,1,1,1,1,1,1,1,1,0,1,0,0,22.7001796,88.3791567,0.2631578947368421
3,5851000.0,1245.0,2,1,3.0,4.0,0,0,0,0,0.5,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,22.477646,88.4399813,0.75
4,8970000.0,1795.0,3,2,2.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,22.5053017,88.4009957,0.5
2,2750000.0,720.0,1,1,1.0,3.0,0,0,0,0,3.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6286173,88.44061,0.3333333333333333
3,10600000.0,1450.0,2,2,1.0,4.0,0,0,0,0,0.5,2,0,0,1,1,1,1,0,1,0,1,0,0,0,0,22.5743093,88.4558557,0.25
2,3556000.0,1016.0,2,1,5.0,5.0,0,0,0,0,3.0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,22.9453159,88.4597926,1.0
3,12500000.0,1720.0,3,1,2.0,4.0,0,0,0,0,0.5,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,22.5743093,88.4558557,0.5
3,7200000.0,1511.0,2,1,1.0,7.0,0,0,0,0,7.5,2,0,5,1,1,1,1,1,1,1,1,1,1,0,0,22.6670459,88.3411458,0.14285714285714285
3,3800000.0,1357.0,2,1,1.0,3.0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,0,1,1,0,0,0,22.6836507,88.3417989,0.3333333333333333
3,8200000.0,1250.0,2,1,1.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,0,1,1,1,0,0,0,0,22.5743093,88.4558557,0.25
1,4100000.0,780.0,2,1,4.0,6.0,0,0,0,0,7.5,1,2,4,1,1,0,1,0,0,0,1,0,1,0,0,25.7967438,89.5446589,0.6666666666666666
2,5500000.0,931.0,2,1,4.0,4.0,0,0,0,0,7.5,2,0,4,1,1,0,0,0,0,1,1,0,1,0,0,22.4495236,88.3955392,1.0
3,7000000.0,1181.0,2,1,3.0,4.0,0,0,0,0,0.5,2,0,0,1,1,0,1,1,1,0,0,0,0,0,0,22.6202131,88.4681187,0.75
2,2974000.0,826.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,0,22.9453159,88.4597926,0.5
3,10700000.0,1261.0,3,1,3.0,12.0,0,0,0,0,3.0,2,0,4,1,1,1,1,1,1,1,1,0,1,0,0,22.5959131,88.4878653,0.25
3,3732000.0,1357.0,2,1,4.0,5.0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,1,1,0,0,0,0,22.69972,88.3519784,0.8
3,2750000.0,1000.0,2,1,4.0,5.0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,1,1,1,0,0,0,22.69972,88.3519784,0.8
2,2558000.0,930.0,2,1,2.0,5.0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,1,1,1,0,0,0,22.69972,88.3519784,0.4
2,2382000.0,866.0,2,1,3.0,5.0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,1,1,1,0,0,0,22.69972,88.3519784,0.6
2,2247000.0,817.0,2,1,2.0,5.0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,1,1,1,0,0,0,22.69972,88.3519784,0.4
2,2142000.0,779.0,2,1,2.0,5.0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,0,1,1,0,0,0,22.69972,88.3519784,0.4
3,2802000.0,1019.0,2,1,1.0,5.0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,0,1,1,0,0,0,22.69972,88.3519784,0.2
3,2699000.0,1038.0,2,2,1.0,5.0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,1,1,1,0,0,0,22.69972,88.3519784,0.2
2,2145000.0,825.0,2,1,3.0,5.0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,1,1,1,0,0,0,22.69972,88.3519784,0.6
3,2223000.0,855.0,2,1,2.0,5.0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,1,1,1,0,0,0,22.69972,88.3519784,0.4
3,2808000.0,1080.0,2,1,2.0,5.0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,1,1,1,0,0,0,22.69972,88.3519784,0.4
2,1925000.0,550.0,1,1,2.0,4.0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,0,0,1,0,0,0,22.6836507,88.3417989,0.5
3,3500000.0,1000.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,22.6836507,88.3417989,0.5
3,2684000.0,976.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,0,0,1,0,0,0,22.6743641,88.3432884,0.75
2,2760000.0,920.0,2,1,3.0,3.0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,0,0,1,0,0,0,22.6743641,88.3432884,1.0
3,8500000.0,1373.0,2,1,7.0,11.0,0,0,0,0,3.0,2,0,5,1,1,1,0,1,1,1,1,1,1,0,0,22.6670459,88.3411458,0.6363636363636364
2,2991000.0,787.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,5,1,1,1,1,0,0,0,0,1,1,0,0,25.7967438,89.5446589,0.5
2,4408000.0,1160.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,25.7967438,89.5446589,0.75
2,5800000.0,1025.0,2,0,4.0,11.0,0,0,0,0,3.0,2,1,5,1,1,1,1,1,1,1,1,1,1,0,0,22.6670459,88.3411458,0.36363636363636365
2,9900000.0,1075.0,2,1,2.0,13.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,1,0,0,22.5053017,88.4009957,0.15384615384615385
3,4560000.0,1339.0,2,2,4.0,4.0,0,0,0,0,3.0,2,0,1,1,0,0,0,0,0,1,0,0,1,0,0,22.4541674,88.4183764,1.0
2,2300000.0,605.0,1,1,3.0,4.0,0,0,0,0,3.0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,22.6380124,88.3958929,0.75
2,2950000.0,850.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,22.6380124,88.3958929,0.75
3,7000000.0,1150.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,0,1,1,0,1,1,1,0,0,0,0,0,0,22.6202131,88.4681187,0.75
2,2960000.0,800.0,1,1,3.0,4.0,0,0,0,0,3.0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,22.6380124,88.3958929,0.75
3,9500000.0,1178.0,3,1,3.0,7.0,0,0,1,0,3.0,2,0,5,1,1,1,1,1,1,1,1,1,1,0,0,22.5565107,88.3795946,0.42857142857142855
3,7600000.0,1176.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,22.5053017,88.4009957,0.75
3,5200000.0,1050.0,2,1,1.0,3.0,0,0,0,0,0.5,2,0,0,1,1,1,0,0,1,0,0,1,0,0,0,22.4960484,88.3822296,0.3333333333333333
3,4200000.0,1167.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,25.7967438,89.5446589,0.75
2,4000000.0,890.0,2,1,4.0,5.0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,1,1,0,1,0,0,25.7967438,89.5446589,0.8
2,4700000.0,1019.0,2,1,10.0,23.0,0,1,0,0,3.0,2,0,3,1,1,1,1,1,1,1,1,0,1,0,0,22.4440966,88.3017146,0.43478260869565216
3,4333000.0,1239.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,22.6286173,88.44061,0.75
2,3390000.0,945.0,2,2,2.0,4.0,0,0,0,0,0.5,2,0,0,1,0,1,0,1,1,0,0,0,0,0,0,22.6286173,88.44061,0.5
2,4500000.0,1274.0,2,2,1.0,4.0,0,0,0,0,7.5,2,0,3,1,0,0,0,0,0,1,1,0,1,0,0,22.4145089,88.2839351,0.25
2,3308000.0,945.0,2,1,4.0,4.0,0,0,0,0,0.5,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,22.6286173,88.44061,1.0
2,3274000.0,935.0,2,2,1.0,4.0,0,0,0,0,0.5,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,22.6286173,88.44061,0.25
3,4334000.0,1238.0,2,1,2.0,4.0,0,0,0,0,0.5,2,0,0,1,0,1,1,1,1,0,0,0,0,0,0,22.6286173,88.44061,0.5
3,4333000.0,1238.0,2,1,4.0,4.0,0,0,0,0,0.5,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,22.6286173,88.44061,1.0
3,3991000.0,1142.0,2,1,2.0,4.0,0,0,0,0,0.5,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,22.6286173,88.44061,0.5
3,3990000.0,1140.0,2,1,4.0,4.0,0,0,0,0,0.5,2,0,0,1,1,1,0,1,1,0,0,0,0,0,0,22.6286173,88.44061,1.0
2,3272999.9999999995,935.0,2,2,3.0,4.0,0,0,0,0,0.5,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,22.6286173,88.44061,0.75
2,2876000.0,821.0,2,1,3.0,4.0,0,0,0,0,0.5,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0,22.6286173,88.44061,0.75
2,2870000.0,820.0,2,1,4.0,4.0,0,0,0,0,0.5,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,22.6286173,88.44061,1.0
3,4505000.0,1274.0,2,2,1.0,4.0,0,0,0,0,7.5,2,0,3,1,1,1,0,1,1,1,1,0,1,0,0,22.4145089,88.2839351,0.25
2,3000000.0,850.0,2,1,2.0,4.0,0,0,0,0,7.5,2,0,3,1,1,1,0,1,1,1,1,0,1,0,0,22.4145089,88.2839351,0.5
2,4330000.0,980.0,2,1,1.0,11.0,0,0,0,0,3.0,2,0,3,1,1,1,0,1,0,1,1,0,1,0,0,22.6286173,88.44061,0.09090909090909091
2,4500000.0,928.0,2,1,3.0,11.0,0,0,0,0,3.0,2,0,3,1,0,0,0,0,0,1,1,0,1,0,0,22.6286173,88.44061,0.2727272727272727
2,6500000.0,1050.0,2,1,4.0,4.0,0,0,0,0,3.0,2,2,0,1,1,1,1,0,1,1,1,0,0,0,0,22.5743093,88.4558557,1.0
2,3272000.0,935.0,2,2,3.0,5.0,0,0,0,0,0.5,2,0,1,1,1,1,1,0,0,0,0,1,0,0,0,22.6286173,88.44061,0.6
2,3220000.0000000005,920.0,2,1,4.0,5.0,0,0,1,0,0.5,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,22.6286173,88.44061,0.8
3,4333000.0,1238.0,2,1,3.0,5.0,0,0,0,0,0.5,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0,22.6286173,88.44061,0.6
2,3339000.0,954.0,2,2,3.0,5.0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,0,0,0,1,0,0,0,22.6286173,88.44061,0.6
3,7700000.0,1432.0,3,1,3.0,4.0,0,0,0,0,7.5,0,0,4,1,1,1,0,1,0,1,1,1,1,0,0,22.4662345,88.4025921,0.75
3,5496000.0,1145.0,2,1,4.0,4.0,0,0,0,0,0.5,2,0,0,1,1,1,1,1,1,1,0,0,0,0,0,25.7967438,89.5446589,1.0
2,4800000.0,700.0,2,0,3.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0,22.5743093,88.4558557,0.75
3,9500000.0,1470.0,2,2,3.0,4.0,0,0,0,0,0.5,2,0,0,1,1,0,1,0,1,1,1,0,0,0,0,22.6129078,88.4665536,0.75
3,11000000.0,1293.0,2,2,5.0,13.0,0,0,0,0,0.5,2,0,12,1,1,1,1,1,1,1,1,1,1,0,0,25.7967438,89.5446589,0.38461538461538464
2,4000000.0,884.0,2,1,12.0,24.0,0,0,0,0,3.0,2,0,4,1,0,0,1,0,0,1,1,0,1,0,0,22.7348814,88.3510816,0.5
2,4200000.0,936.0,2,1,3.0,4.0,0,0,0,0,7.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4727076,88.3977962,0.75
2,2260000.0,868.0,2,1,3.0,3.0,0,0,1,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,22.7109969,88.4699989,1.0
3,11500000.0,1512.0,2,1,4.0,8.0,0,0,0,0,7.5,2,0,5,1,1,1,1,1,1,1,1,1,1,0,0,25.7967438,89.5446589,0.5
3,5600000.0,1185.0,2,2,6.0,11.0,0,0,0,0,3.0,0,0,3,1,1,0,0,1,1,1,1,0,1,0,0,22.6286173,88.44061,0.5454545454545454
2,3740000.0,1084.0,2,1,3.0,5.0,0,0,0,0,0.5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.0479657,77.6452691,0.6
3,7950000.0,1155.0,2,1,11.0,24.0,0,0,0,0,3.0,2,0,3,1,0,0,0,0,0,1,1,0,1,0,0,22.7241945,88.4837829,0.4583333333333333
2,3457000.0,804.0,2,1,1.0,5.0,0,0,0,0,0.5,2,0,0,1,1,0,1,1,1,0,0,0,0,0,0,22.6375838,88.412158,0.2
2,2350000.0,905.0,2,1,4.0,4.0,0,0,1,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,22.679688,88.4498321,1.0
3,16500000.0,1601.0,3,1,12.0,18.0,0,0,0,0,7.5,2,0,4,1,1,0,0,1,1,1,1,1,1,0,0,22.4690721,88.3912838,0.6666666666666666
3,9000000.0,1242.0,2,1,3.0,4.0,0,0,0,0,0.5,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,22.5758538,88.4586199,0.75
2,2800000.0,726.0,2,1,3.0,3.0,0,0,0,0,12.5,2,0,1,0,0,1,1,0,1,0,0,1,0,0,0,22.4727076,88.3977962,1.0
2,6051000.0,1100.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0,22.6202131,88.4681187,0.5
3,3410000.0,1100.0,2,1,5.0,5.0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,1,0,1,0,0,0,22.69972,88.3519784,1.0
3,6100000.0,1050.0,2,1,2.0,3.0,0,0,0,0,12.5,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0,22.5240566,88.2710655,0.6666666666666666
3,13000000.0,1660.0,3,1,8.0,8.0,0,0,0,0,7.5,2,0,5,1,1,1,1,1,1,1,1,1,1,0,0,25.7967438,89.5446589,1.0
3,8000000.0,1396.0,2,1,2.0,3.0,0,0,0,0,3.0,2,0,2,1,1,1,1,0,0,0,0,1,0,0,0,22.5240566,88.2710655,0.6666666666666666
2,5600000.0,972.0,2,1,1.0,3.0,0,0,0,0,0.5,2,0,0,1,1,1,0,0,1,0,0,1,0,0,0,22.5240566,88.2710655,0.3333333333333333
3,7250000.0,1407.0,3,1,2.0,3.0,0,0,0,0,0.5,2,0,0,1,1,1,0,0,1,0,0,1,0,0,0,22.5240566,88.2710655,0.6666666666666666
3,9600000.0,1650.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,0,1,1,0,1,1,1,0,0,0,0,0,0,22.5743093,88.4558557,0.5
3,7000000.0,1136.0,2,1,15.0,15.0,0,0,0,0,0.5,2,0,8,1,0,1,1,1,1,1,1,1,1,0,0,22.4690721,88.3912838,1.0
2,2330000.0,845.0,2,1,2.0,4.0,0,0,1,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,22.679688,88.4498321,0.5
3,7200000.0,1274.0,2,1,9.0,15.0,0,0,0,0,0.5,2,0,2,1,0,0,1,0,0,1,1,0,1,0,0,22.4690721,88.3912838,0.6
2,2088000.0,696.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,22.6210988,88.3978255,0.75
2,2871000.0,776.0,2,1,5.0,5.0,0,0,0,0,3.0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,13.0479657,77.6452691,1.0
3,4850000.0,1228.0,2,1,4.0,6.0,0,0,0,0,3.0,2,0,0,1,1,1,1,0,1,1,0,0,0,0,0,22.6375838,88.412158,0.6666666666666666
3,3710000.0,1060.0,2,1,1.0,4.0,0,0,0,0,3.0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,13.0479657,77.6452691,0.25
2,3649000.0,760.0,2,1,4.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,22.578579,88.3551327,1.0
2,4130000.0,860.0,2,1,4.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,22.578579,88.3551327,1.0
2,4082000.0,850.0,2,1,4.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,22.578579,88.3551327,1.0
2,3183000.0,663.0,2,1,4.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,22.578579,88.3551327,1.0
2,4080000.0,850.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,22.578579,88.3551327,0.75
2,3811000.0,794.0,2,1,4.0,4.0,0,0,0,0,0.5,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,22.6313786,88.4424235,1.0
2,3648000.0,760.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,22.578579,88.3551327,0.75
2,4128000.0,860.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0,22.578579,88.3551327,0.75
2,4435000.0,924.0,2,1,3.0,4.0,0,0,0,0,0.5,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,25.7967438,89.5446589,0.75
2,3182000.0,663.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,22.578579,88.3551327,0.75
2,4138000.000000001,862.0,2,1,2.0,4.0,0,0,0,0,0.5,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0,25.7967438,89.5446589,0.5
2,3859000.000000001,804.0,2,1,2.0,4.0,0,0,0,0,0.5,2,0,0,1,1,1,1,1,0,0,1,0,0,0,0,25.7967438,89.5446589,0.5
2,4574000.0,953.0,2,1,4.0,5.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,25.7967438,89.5446589,0.8
2,4340000.0,904.0,2,1,3.0,5.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,25.7967438,89.5446589,0.6
2,3162000.0,832.0,2,1,4.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,25.7967438,89.5446589,1.0
2,3549000.0,934.0,2,1,1.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,25.7967438,89.5446589,0.25
2,3120000.0,780.0,2,1,4.0,5.0,0,0,0,0,0.5,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,25.7967438,89.5446589,0.8
3,4300000.0,1075.0,2,1,4.0,5.0,0,0,0,0,0.5,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,25.7967438,89.5446589,0.8
2,2660000.0,856.0,2,1,3.0,4.0,0,0,1,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,22.6947839,88.4530183,0.75
3,11000000.0,1480.0,2,2,3.0,16.0,0,0,0,0,3.0,2,0,5,1,1,0,1,0,0,1,1,0,1,0,0,22.5959131,88.4878653,0.1875
3,5300000.0,980.0,2,1,1.0,4.0,0,0,0,0,3.0,2,2,3,1,0,0,0,0,0,0,0,1,0,0,0,22.477646,88.4399813,0.25
2,4600000.0,830.0,2,1,17.0,21.0,0,0,0,0,7.5,2,2,4,1,1,0,1,0,0,1,1,0,1,0,0,22.7001796,88.3791567,0.8095238095238095
2,2150000.0,765.0,2,1,4.0,6.0,0,0,0,0,0.5,2,0,0,1,0,1,1,0,1,0,0,0,0,0,0,22.6950342,88.4073585,0.6666666666666666
2,4680000.0,900.0,2,1,1.0,6.0,0,0,0,0,3.0,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,22.6380124,88.3958929,0.16666666666666666
3,4800000.0,1174.0,2,1,4.0,4.0,0,0,0,0,3.0,2,2,3,1,0,0,0,0,0,1,1,0,1,0,0,22.4541674,88.4183764,1.0
2,3600000.0,750.0,2,1,5.0,20.0,0,0,0,0,7.5,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,22.5822129,88.2798107,0.25
2,3700000.0,1012.0,2,2,1.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,1,0,0,25.7967438,89.5446589,0.25
2,3125000.0,906.0,2,1,1.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,25.7967438,89.5446589,0.25
2,2995000.0,894.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,0,0,0,0,0,22.6286173,88.44061,0.75
2,5500000.0,1000.0,2,1,3.0,4.0,0,0,0,0,0.5,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,22.6129078,88.4665536,0.75
2,2331000.0,777.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,0,0,0,0,0,22.6286173,88.44061,0.75
2,3158000.0,987.0,2,2,4.0,4.0,0,0,0,0,3.0,2,0,1,1,1,1,1,1,0,0,0,0,0,0,0,25.7967438,89.5446589,1.0
2,2961000.0,911.0,2,1,1.0,4.0,0,0,0,0,3.0,2,0,3,1,1,1,1,1,1,0,0,1,0,1,0,25.7967438,89.5446589,0.25
2,3244000.0,998.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,3,1,1,1,1,1,1,0,0,0,0,0,0,25.7967438,89.5446589,0.5
2,3547999.9999999995,959.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,4,1,1,1,1,1,1,1,1,1,1,0,0,25.7967438,89.5446589,0.75
3,4235000.0,1100.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,25.7967438,89.5446589,0.5
3,4490000.0,1166.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,25.7967438,89.5446589,0.5
2,3892000.0,1011.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,25.7967438,89.5446589,0.5
2,3950000.0,1027.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,25.7967438,89.5446589,0.5
